"Generated from:","https://data.demandlogic.co.uk/apps/assets/edb65310-bbc8-11ef-8f16-0242ac110002/?tab=operation","","","","","","","","","","","","","",""
"Units:","°C","","","","","","","","","","","","","",""
"Period frequency:","5-minutely","","","","","","","","","","","","","",""
"From:","2025-01-01 00:00+00:00","","","","","","","","","","","","","",""
"Until:","2025-01-31 23:55+00:00","","","","","","","","","","","","","",""
"","https://data.demandlogic.co.uk/apps/assets/edb43224-bbc8-11ef-8f16-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/edb2b0fc-bbc8-11ef-8f16-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/edb47ee6-bbc8-11ef-8f16-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/edb43224-bbc8-11ef-8f16-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/edb2b0fc-bbc8-11ef-8f16-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/edb47ee6-bbc8-11ef-8f16-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/edb43224-bbc8-11ef-8f16-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/edb2b0fc-bbc8-11ef-8f16-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/edb47ee6-bbc8-11ef-8f16-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/edb43224-bbc8-11ef-8f16-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/edb2b0fc-bbc8-11ef-8f16-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/edb47ee6-bbc8-11ef-8f16-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/edb43224-bbc8-11ef-8f16-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/edb2b0fc-bbc8-11ef-8f16-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/edb47ee6-bbc8-11ef-8f16-0242ac110002/"
"Period","AHU Kitchen Extract Control Temperature","AHU Kitchen Intake Control Temperature","AHU Kitchen Supply Control Temperature","AHU Kitchen Extract Cooling Setpoint","AHU Kitchen Intake Cooling Setpoint","AHU Kitchen Supply Cooling Setpoint","AHU Kitchen Extract Entering Temperature","AHU Kitchen Intake Entering Temperature","AHU Kitchen Supply Entering Temperature","AHU Kitchen Extract Heating Setpoint","AHU Kitchen Intake Heating Setpoint","AHU Kitchen Supply Heating Setpoint","AHU Kitchen Extract Leaving Temperature","AHU Kitchen Intake Leaving Temperature","AHU Kitchen Supply Leaving Temperature"
"2025-01-01 00:00","","","20.228194844","","","19.5","13.954586139","","","","","18.5","13.954586139","","20.228194844"
"2025-01-01 00:05","","","20.191692308","","","19.5","13.8188412","","","","","18.5","13.8188412","","20.191692308"
"2025-01-01 00:10","","","20.184474099","","","19.5","13.689367722","","","","","18.5","13.689367722","","20.184474099"
"2025-01-01 00:15","","","20.204667092","","","19.5","13.565764562","","","","","18.5","13.565764562","","20.204667092"
"2025-01-01 00:20","","","20.224860086","","","19.5","13.442161402","","","","","18.5","13.442161402","","20.224860086"
"2025-01-01 00:25","","","20.245053079","","","19.5","13.318558242","","","","","18.5","13.318558242","","20.245053079"
"2025-01-01 00:30","","","20.265246073","","","19.5","13.194955083","","","","","18.5","13.194955083","","20.265246073"
"2025-01-01 00:35","","","20.285439066","","","19.5","13.071351923","","","","","18.5","13.071351923","","20.285439066"
"2025-01-01 00:40","","","20.289671611","","","19.5","12.937106029","","","","","18.5","12.937106029","","20.289671611"
"2025-01-01 00:45","","","20.269331182","","","19.5","12.786474405","","","","","18.5","12.786474405","","20.269331182"
"2025-01-01 00:50","","","20.248718368","","","19.5","12.63566115","","","","","18.5","12.63566115","","20.248718368"
"2025-01-01 00:55","","","20.228105555","","","19.5","12.484847895","","","","","18.5","12.484847895","","20.228105555"
"2025-01-01 01:00","","","20.207492741","","","19.5","12.33403464","","","","","18.5","12.33403464","","20.207492741"
"2025-01-01 01:05","","","20.186879535","","","19.5","12.183251297","","","","","18.5","12.183251297","","20.186879535"
