"Generated from:","https://data.demandlogic.co.uk/apps/assets/3ce48d5c-bc79-11ef-8683-0242ac110002/?tab=operation","","","","","",""
"Units:","°C","","","","","",""
"Period frequency:","5-minutely","","","","","",""
"From:","2025-01-01 00:00+00:00","","","","","",""
"Until:","2025-01-31 23:55+00:00","","","","","",""
"","https://data.demandlogic.co.uk/apps/assets/3ce48d5c-bc79-11ef-8683-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/3ce48d5c-bc79-11ef-8683-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/3ce48d5c-bc79-11ef-8683-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/3ce48d5c-bc79-11ef-8683-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/3ce48d5c-bc79-11ef-8683-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/3ce48d5c-bc79-11ef-8683-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/3ce48d5c-bc79-11ef-8683-0242ac110002/"
"Period","FCU 11/01 Control Temperature","FCU 11/01 Cooling Setpoint","FCU 11/01 Entering Temperature","FCU 11/01 Heating Setpoint","FCU 11/01 Leaving Temperature","FCU 11/01 Leaving Temperature Setpoint","FCU 11/01 Temperature Setpoint"
"2025-01-01 00:00","19.992605456","22","19.992605456","20","21.085955633","","21"
"2025-01-01 00:05","19.989422665","22","19.989422665","20","21.083050133","","21"
"2025-01-01 00:10","19.983352078","22","19.983352078","20","21.078313526","","21"
"2025-01-01 00:15","19.973276282","22","19.973276282","20","21.071037281","","21"
"2025-01-01 00:20","19.963174696","22","19.963174696","20","21.063744681","","21"
"2025-01-01 00:25","19.953073109","22","19.953073109","20","21.056452082","","21"
"2025-01-01 00:30","19.942971523","22","19.942971523","20","21.049159483","","21"
"2025-01-01 00:35","19.932869936","22","19.932869936","20","21.041866884","","21"
"2025-01-01 00:40","19.924223493","22","19.924223493","20","21.036081753","","21"
"2025-01-01 00:45","19.919593919","22","19.919593919","20","21.034457927","","21"
"2025-01-01 00:50","19.91519728","22","19.91519728","20","21.033075413","","21"
"2025-01-01 00:55","19.91080064","22","19.91080064","20","21.031692898","","21"
"2025-01-01 01:00","19.906404001","22","19.906404001","20","21.030310384","","21"
"2025-01-01 01:05","19.902007362","22","19.902007362","20","21.028927869","","21"
"2025-01-01 01:10","19.89734181","22","19.89734181","20","21.025155299","","21"
"2025-01-01 01:15","19.892298555","22","19.892298555","20","21.018025756","","21"
"2025-01-01 01:20","19.887252681","22","19.887252681","20","21.010872928","","21"
"2025-01-01 01:25","19.882206806","22","19.882206806","20","21.003720101","","21"
"2025-01-01 01:30","19.877160932","22","19.877160932","20","20.996567273","","21"
"2025-01-01 01:35","19.872115057","22","19.872115057","20","20.989414445","","21"
"2025-01-01 01:40","19.864974881","22","19.864974881","20","20.983124177","","21"
"2025-01-01 01:45","19.854920908","22","19.854920908","20","20.978033986","","21"
