"Generated from:","https://data.demandlogic.co.uk/apps/assets/edb65310-bbc8-11ef-8f16-0242ac110002/?tab=operation","","","","","","","","","","","","","",""
"Units:","°C","","","","","","","","","","","","","",""
"Period frequency:","5-minutely","","","","","","","","","","","","","",""
"From:","2025-09-30 23:55+01:00","","","","","","","","","","","","","",""
"Until:","2025-10-31 23:55+00:00","","","","","","","","","","","","","",""
"","https://data.demandlogic.co.uk/apps/assets/edb43224-bbc8-11ef-8f16-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/edb2b0fc-bbc8-11ef-8f16-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/edb47ee6-bbc8-11ef-8f16-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/edb43224-bbc8-11ef-8f16-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/edb2b0fc-bbc8-11ef-8f16-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/edb47ee6-bbc8-11ef-8f16-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/edb43224-bbc8-11ef-8f16-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/edb2b0fc-bbc8-11ef-8f16-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/edb47ee6-bbc8-11ef-8f16-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/edb43224-bbc8-11ef-8f16-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/edb2b0fc-bbc8-11ef-8f16-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/edb47ee6-bbc8-11ef-8f16-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/edb43224-bbc8-11ef-8f16-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/edb2b0fc-bbc8-11ef-8f16-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/edb47ee6-bbc8-11ef-8f16-0242ac110002/"
"Period","AHU Kitchen Extract Control Temperature","AHU Kitchen Intake Control Temperature","AHU Kitchen Supply Control Temperature","AHU Kitchen Extract Cooling Setpoint","AHU Kitchen Intake Cooling Setpoint","AHU Kitchen Supply Cooling Setpoint","AHU Kitchen Extract Entering Temperature","AHU Kitchen Intake Entering Temperature","AHU Kitchen Supply Entering Temperature","AHU Kitchen Extract Heating Setpoint","AHU Kitchen Intake Heating Setpoint","AHU Kitchen Supply Heating Setpoint","AHU Kitchen Extract Leaving Temperature","AHU Kitchen Intake Leaving Temperature","AHU Kitchen Supply Leaving Temperature"
"2025-09-30 23:55","","","25.025735862","","","19.5","18.487309833","","","","","18.5","18.487309833","","25.025735862"
"2025-10-01 00:00","","","25.005431543","","","19.5","18.445769427","","","","","18.5","18.445769427","","25.005431543"
"2025-10-01 00:05","","","24.997798183","","","19.5","18.428509961","","","","","18.5","18.428509961","","24.997798183"
"2025-10-01 00:10","","","24.992135763","","","19.5","18.415027341","","","","","18.5","18.415027341","","24.992135763"
"2025-10-01 00:15","","","24.986473342","","","19.5","18.40154472","","","","","18.5","18.40154472","","24.986473342"
"2025-10-01 00:20","","","24.980810921","","","19.5","18.3880621","","","","","18.5","18.3880621","","24.980810921"
"2025-10-01 00:25","","","24.9751485","","","19.5","18.374579479","","","","","18.5","18.374579479","","24.9751485"
"2025-10-01 00:30","","","24.972992003","","","19.5","18.365337952","","","","","18.5","18.365337952","","24.972992003"
"2025-10-01 00:35","","","24.990512839","","","19.5","18.379899969","","","","","18.5","18.379899969","","24.990512839"
"2025-10-01 00:40","","","25.011096822","","","19.5","18.398167455","","","","","18.5","18.398167455","","25.011096822"
"2025-10-01 00:45","","","25.031680805","","","19.5","18.416434941","","","","","18.5","18.416434941","","25.031680805"
"2025-10-01 00:50","","","25.052264788","","","19.5","18.434702427","","","","","18.5","18.434702427","","25.052264788"
"2025-10-01 00:55","","","25.072848771","","","19.5","18.452969914","","","","","18.5","18.452969914","","25.072848771"
"2025-10-01 01:00","","","25.0875655","","","19.5","18.45922816","","","","","18.5","18.45922816","","25.0875655"
