"Generated from:","https://data.demandlogic.co.uk/apps/assets/edb65310-bbc8-11ef-8f16-0242ac110002/?tab=operation","","","","","","","","","","","","","",""
"Units:","°C","","","","","","","","","","","","","",""
"Period frequency:","5-minutely","","","","","","","","","","","","","",""
"From:","2025-08-01 00:00+01:00","","","","","","","","","","","","","",""
"Until:","2025-08-31 23:55+01:00","","","","","","","","","","","","","",""
"","https://data.demandlogic.co.uk/apps/assets/edb43224-bbc8-11ef-8f16-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/edb2b0fc-bbc8-11ef-8f16-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/edb47ee6-bbc8-11ef-8f16-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/edb43224-bbc8-11ef-8f16-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/edb2b0fc-bbc8-11ef-8f16-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/edb47ee6-bbc8-11ef-8f16-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/edb43224-bbc8-11ef-8f16-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/edb2b0fc-bbc8-11ef-8f16-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/edb47ee6-bbc8-11ef-8f16-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/edb43224-bbc8-11ef-8f16-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/edb2b0fc-bbc8-11ef-8f16-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/edb47ee6-bbc8-11ef-8f16-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/edb43224-bbc8-11ef-8f16-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/edb2b0fc-bbc8-11ef-8f16-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/edb47ee6-bbc8-11ef-8f16-0242ac110002/"
"Period","AHU Kitchen Extract Control Temperature","AHU Kitchen Intake Control Temperature","AHU Kitchen Supply Control Temperature","AHU Kitchen Extract Cooling Setpoint","AHU Kitchen Intake Cooling Setpoint","AHU Kitchen Supply Cooling Setpoint","AHU Kitchen Extract Entering Temperature","AHU Kitchen Intake Entering Temperature","AHU Kitchen Supply Entering Temperature","AHU Kitchen Extract Heating Setpoint","AHU Kitchen Intake Heating Setpoint","AHU Kitchen Supply Heating Setpoint","AHU Kitchen Extract Leaving Temperature","AHU Kitchen Intake Leaving Temperature","AHU Kitchen Supply Leaving Temperature"
"2025-08-01 00:00","","","26.382019355","","","19.5","20.367284923","","","","","18.5","20.367284923","","26.382019355"
"2025-08-01 00:05","","","26.416777719","","","19.5","20.441323271","","","","","18.5","20.441323271","","26.416777719"
"2025-08-01 00:10","","","26.434738228","","","19.5","20.455537976","","","","","18.5","20.455537976","","26.434738228"
"2025-08-01 00:15","","","26.411775506","","","19.5","20.324009274","","","","","18.5","20.324009274","","26.411775506"
"2025-08-01 00:20","","","26.386966053","","","19.5","20.185903651","","","","","18.5","20.185903651","","26.386966053"
"2025-08-01 00:25","","","26.362156601","","","19.5","20.047798028","","","","","18.5","20.047798028","","26.362156601"
"2025-08-01 00:30","","","26.337347148","","","19.5","19.909692404","","","","","18.5","19.909692404","","26.337347148"
"2025-08-01 00:35","","","26.312537696","","","19.5","19.771586781","","","","","18.5","19.771586781","","26.312537696"
"2025-08-01 00:40","","","26.292913934","","","19.5","19.665516317","","","","","18.5","19.665516317","","26.292913934"
"2025-08-01 00:45","","","26.296203141","","","19.5","19.70099317","","","","","18.5","19.70099317","","26.296203141"
"2025-08-01 00:50","","","26.302208252","","","19.5","19.753247808","","","","","18.5","19.753247808","","26.302208252"
"2025-08-01 00:55","","","26.308213363","","","19.5","19.805502446","","","","","18.5","19.805502446","","26.308213363"
"2025-08-01 01:00","","","26.314218473","","","19.5","19.857757083","","","","","18.5","19.857757083","","26.314218473"
"2025-08-01 01:05","","","26.320223584","","","19.5","19.910011721","","","","","18.5","19.910011721","","26.320223584"
