"Generated from:","https://data.demandlogic.co.uk/apps/assets/edb65310-bbc8-11ef-8f16-0242ac110002/?tab=operation","","","","","","","","","","","","","",""
"Units:","°C","","","","","","","","","","","","","",""
"Period frequency:","5-minutely","","","","","","","","","","","","","",""
"From:","2025-02-01 00:00+00:00","","","","","","","","","","","","","",""
"Until:","2025-02-28 23:55+00:00","","","","","","","","","","","","","",""
"","https://data.demandlogic.co.uk/apps/assets/edb43224-bbc8-11ef-8f16-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/edb2b0fc-bbc8-11ef-8f16-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/edb47ee6-bbc8-11ef-8f16-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/edb43224-bbc8-11ef-8f16-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/edb2b0fc-bbc8-11ef-8f16-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/edb47ee6-bbc8-11ef-8f16-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/edb43224-bbc8-11ef-8f16-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/edb2b0fc-bbc8-11ef-8f16-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/edb47ee6-bbc8-11ef-8f16-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/edb43224-bbc8-11ef-8f16-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/edb2b0fc-bbc8-11ef-8f16-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/edb47ee6-bbc8-11ef-8f16-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/edb43224-bbc8-11ef-8f16-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/edb2b0fc-bbc8-11ef-8f16-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/edb47ee6-bbc8-11ef-8f16-0242ac110002/"
"Period","AHU Kitchen Extract Control Temperature","AHU Kitchen Intake Control Temperature","AHU Kitchen Supply Control Temperature","AHU Kitchen Extract Cooling Setpoint","AHU Kitchen Intake Cooling Setpoint","AHU Kitchen Supply Cooling Setpoint","AHU Kitchen Extract Entering Temperature","AHU Kitchen Intake Entering Temperature","AHU Kitchen Supply Entering Temperature","AHU Kitchen Extract Heating Setpoint","AHU Kitchen Intake Heating Setpoint","AHU Kitchen Supply Heating Setpoint","AHU Kitchen Extract Leaving Temperature","AHU Kitchen Intake Leaving Temperature","AHU Kitchen Supply Leaving Temperature"
"2025-02-01 00:00","","","23.070568601","","","19.5","14.636276245","","","","","18.5","14.636276245","","23.070568601"
"2025-02-01 00:05","","","23.057550022","","","19.5","14.684781754","","","","","18.5","14.684781754","","23.057550022"
"2025-02-01 00:10","","","23.047658071","","","19.5","14.648549417","","","","","18.5","14.648549417","","23.047658071"
"2025-02-01 00:15","","","23.040889167","","","19.5","14.527676323","","","","","18.5","14.527676323","","23.040889167"
"2025-02-01 00:20","","","23.034120263","","","19.5","14.406803229","","","","","18.5","14.406803229","","23.034120263"
"2025-02-01 00:25","","","23.027351358","","","19.5","14.285930135","","","","","18.5","14.285930135","","23.027351358"
"2025-02-01 00:30","","","23.020582454","","","19.5","14.165057041","","","","","18.5","14.165057041","","23.020582454"
"2025-02-01 00:35","","","23.013813549","","","19.5","14.044183947","","","","","18.5","14.044183947","","23.013813549"
"2025-02-01 00:40","","","23.004737517","","","19.5","13.951605374","","","","","18.5","13.951605374","","23.004737517"
"2025-02-01 00:45","","","22.991435384","","","19.5","13.910855529","","","","","18.5","13.910855529","","22.991435384"
"2025-02-01 00:50","","","22.978042687","","","19.5","13.871216356","","","","","18.5","13.871216356","","22.978042687"
"2025-02-01 00:55","","","22.96464999","","","19.5","13.831577183","","","","","18.5","13.831577183","","22.96464999"
"2025-02-01 01:00","","","22.951257293","","","19.5","13.79193801","","","","","18.5","13.79193801","","22.951257293"
"2025-02-01 01:05","","","22.937864596","","","19.5","13.752298839","","","","","18.5","13.752298839","","22.937864596"
