"Generated from:","https://data.demandlogic.co.uk/apps/assets/edb65310-bbc8-11ef-8f16-0242ac110002/?tab=operation","","","","","","","","","","","","","",""
"Units:","°C","","","","","","","","","","","","","",""
"Period frequency:","5-minutely","","","","","","","","","","","","","",""
"From:","2025-03-01 00:00+00:00","","","","","","","","","","","","","",""
"Until:","2025-03-31 23:55+01:00","","","","","","","","","","","","","",""
"","https://data.demandlogic.co.uk/apps/assets/edb43224-bbc8-11ef-8f16-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/edb2b0fc-bbc8-11ef-8f16-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/edb47ee6-bbc8-11ef-8f16-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/edb43224-bbc8-11ef-8f16-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/edb2b0fc-bbc8-11ef-8f16-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/edb47ee6-bbc8-11ef-8f16-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/edb43224-bbc8-11ef-8f16-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/edb2b0fc-bbc8-11ef-8f16-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/edb47ee6-bbc8-11ef-8f16-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/edb43224-bbc8-11ef-8f16-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/edb2b0fc-bbc8-11ef-8f16-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/edb47ee6-bbc8-11ef-8f16-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/edb43224-bbc8-11ef-8f16-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/edb2b0fc-bbc8-11ef-8f16-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/edb47ee6-bbc8-11ef-8f16-0242ac110002/"
"Period","AHU Kitchen Extract Control Temperature","AHU Kitchen Intake Control Temperature","AHU Kitchen Supply Control Temperature","AHU Kitchen Extract Cooling Setpoint","AHU Kitchen Intake Cooling Setpoint","AHU Kitchen Supply Cooling Setpoint","AHU Kitchen Extract Entering Temperature","AHU Kitchen Intake Entering Temperature","AHU Kitchen Supply Entering Temperature","AHU Kitchen Extract Heating Setpoint","AHU Kitchen Intake Heating Setpoint","AHU Kitchen Supply Heating Setpoint","AHU Kitchen Extract Leaving Temperature","AHU Kitchen Intake Leaving Temperature","AHU Kitchen Supply Leaving Temperature"
"2025-03-01 00:00","","","22.629923774","","","19.5","13.472412787","","","","","18.5","13.472412787","","22.629923774"
"2025-03-01 00:05","","","22.62155401","","","19.5","13.324948194","","","","","18.5","13.324948194","","22.62155401"
"2025-03-01 00:10","","","22.611289765","","","19.5","13.197979442","","","","","18.5","13.197979442","","22.611289765"
"2025-03-01 00:15","","","22.599027009","","","19.5","13.092632009","","","","","18.5","13.092632009","","22.599027009"
"2025-03-01 00:20","","","22.586763898","","","19.5","12.987288413","","","","","18.5","12.987288413","","22.586763898"
"2025-03-01 00:25","","","22.574500786","","","19.5","12.881944817","","","","","18.5","12.881944817","","22.574500786"
"2025-03-01 00:30","","","22.562237675","","","19.5","12.776601221","","","","","18.5","12.776601221","","22.562237675"
"2025-03-01 00:35","","","22.549974564","","","19.5","12.671257624","","","","","18.5","12.671257624","","22.549974564"
"2025-03-01 00:40","","","22.535188658","","","19.5","12.596482978","","","","","18.5","12.596482978","","22.535188658"
"2025-03-01 00:45","","","22.515556013","","","19.5","12.580436756","","","","","18.5","12.580436756","","22.515556013"
"2025-03-01 00:50","","","22.495803063","","","19.5","12.56584827","","","","","18.5","12.56584827","","22.495803063"
"2025-03-01 00:55","","","22.476050113","","","19.5","12.551259784","","","","","18.5","12.551259784","","22.476050113"
"2025-03-01 01:00","","","22.456297164","","","19.5","12.536671298","","","","","18.5","12.536671298","","22.456297164"
"2025-03-01 01:05","","","22.436544214","","","19.5","12.522082813","","","","","18.5","12.522082813","","22.436544214"
