"Generated from:","https://data.demandlogic.co.uk/apps/assets/edb65310-bbc8-11ef-8f16-0242ac110002/?tab=operation","","","","","","","","","","","","","",""
"Units:","°C","","","","","","","","","","","","","",""
"Period frequency:","5-minutely","","","","","","","","","","","","","",""
"From:","2025-09-01 00:00+01:00","","","","","","","","","","","","","",""
"Until:","2025-09-30 23:55+01:00","","","","","","","","","","","","","",""
"","https://data.demandlogic.co.uk/apps/assets/edb43224-bbc8-11ef-8f16-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/edb2b0fc-bbc8-11ef-8f16-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/edb47ee6-bbc8-11ef-8f16-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/edb43224-bbc8-11ef-8f16-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/edb2b0fc-bbc8-11ef-8f16-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/edb47ee6-bbc8-11ef-8f16-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/edb43224-bbc8-11ef-8f16-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/edb2b0fc-bbc8-11ef-8f16-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/edb47ee6-bbc8-11ef-8f16-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/edb43224-bbc8-11ef-8f16-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/edb2b0fc-bbc8-11ef-8f16-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/edb47ee6-bbc8-11ef-8f16-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/edb43224-bbc8-11ef-8f16-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/edb2b0fc-bbc8-11ef-8f16-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/edb47ee6-bbc8-11ef-8f16-0242ac110002/"
"Period","AHU Kitchen Extract Control Temperature","AHU Kitchen Intake Control Temperature","AHU Kitchen Supply Control Temperature","AHU Kitchen Extract Cooling Setpoint","AHU Kitchen Intake Cooling Setpoint","AHU Kitchen Supply Cooling Setpoint","AHU Kitchen Extract Entering Temperature","AHU Kitchen Intake Entering Temperature","AHU Kitchen Supply Entering Temperature","AHU Kitchen Extract Heating Setpoint","AHU Kitchen Intake Heating Setpoint","AHU Kitchen Supply Heating Setpoint","AHU Kitchen Extract Leaving Temperature","AHU Kitchen Intake Leaving Temperature","AHU Kitchen Supply Leaving Temperature"
"2025-09-01 00:00","","","27.392823724","","","19.5","20.775139901","","","","","18.5","20.775139901","","27.392823724"
"2025-09-01 00:05","","","27.348101412","","","19.5","20.634278102","","","","","18.5","20.634278102","","27.348101412"
"2025-09-01 00:10","","","27.294685159","","","19.5","20.461207813","","","","","18.5","20.461207813","","27.294685159"
"2025-09-01 00:15","","","27.241268905","","","19.5","20.288137524","","","","","18.5","20.288137524","","27.241268905"
"2025-09-01 00:20","","","27.187852652","","","19.5","20.115067235","","","","","18.5","20.115067235","","27.187852652"
"2025-09-01 00:25","","","27.134436398","","","19.5","19.941996946","","","","","18.5","19.941996946","","27.134436398"
"2025-09-01 00:30","","","27.090705709","","","19.5","19.797008357","","","","","18.5","19.797008357","","27.090705709"
"2025-09-01 00:35","","","27.099170788","","","19.5","19.803352801","","","","","18.5","19.803352801","","27.099170788"
"2025-09-01 00:40","","","27.11541822","","","19.5","19.832260894","","","","","18.5","19.832260894","","27.11541822"
"2025-09-01 00:45","","","27.131665651","","","19.5","19.861168988","","","","","18.5","19.861168988","","27.131665651"
"2025-09-01 00:50","","","27.147913083","","","19.5","19.890077082","","","","","18.5","19.890077082","","27.147913083"
"2025-09-01 00:55","","","27.164160514","","","19.5","19.918985176","","","","","18.5","19.918985176","","27.164160514"
"2025-09-01 01:00","","","27.178793238","","","19.5","19.959490664","","","","","18.5","19.959490664","","27.178793238"
"2025-09-01 01:05","","","27.184724262","","","19.5","20.062494826","","","","","18.5","20.062494826","","27.184724262"
