"Generated from:","https://data.demandlogic.co.uk/apps/assets/3bcc2ca0-bbbf-11ef-a598-0242ac110002/?tab=operation","","","","","","","","","","","","","","","","","","",""
"Units:","°C","","","","","","","","","","","","","","","","","","",""
"Period frequency:","5-minutely","","","","","","","","","","","","","","","","","","",""
"From:","2025-09-30 23:55+01:00","","","","","","","","","","","","","","","","","","",""
"Until:","2025-10-31 23:55+00:00","","","","","","","","","","","","","","","","","","",""
"","https://data.demandlogic.co.uk/apps/assets/3bcd54cc-bbbf-11ef-a598-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/3bcd0a12-bbbf-11ef-a598-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/3bccbee0-bbbf-11ef-a598-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/3bcd9ef0-bbbf-11ef-a598-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/3bcd54cc-bbbf-11ef-a598-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/3bcd0a12-bbbf-11ef-a598-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/3bccbee0-bbbf-11ef-a598-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/3bcd9ef0-bbbf-11ef-a598-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/3bcd54cc-bbbf-11ef-a598-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/3bcd0a12-bbbf-11ef-a598-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/3bccbee0-bbbf-11ef-a598-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/3bcd9ef0-bbbf-11ef-a598-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/3bcd54cc-bbbf-11ef-a598-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/3bcd0a12-bbbf-11ef-a598-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/3bccbee0-bbbf-11ef-a598-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/3bcd9ef0-bbbf-11ef-a598-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/3bcd54cc-bbbf-11ef-a598-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/3bcd0a12-bbbf-11ef-a598-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/3bccbee0-bbbf-11ef-a598-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/3bcd9ef0-bbbf-11ef-a598-0242ac110002/"
"Period","AHU 1 Exhaust Control Temperature","AHU 1 Extract Control Temperature","AHU 1 Intake Control Temperature","AHU 1 Supply Control Temperature","AHU 1 Exhaust Cooling Setpoint","AHU 1 Extract Cooling Setpoint","AHU 1 Intake Cooling Setpoint","AHU 1 Supply Cooling Setpoint","AHU 1 Exhaust Entering Temperature","AHU 1 Extract Entering Temperature","AHU 1 Intake Entering Temperature","AHU 1 Supply Entering Temperature","AHU 1 Exhaust Heating Setpoint","AHU 1 Extract Heating Setpoint","AHU 1 Intake Heating Setpoint","AHU 1 Supply Heating Setpoint","AHU 1 Exhaust Leaving Temperature","AHU 1 Extract Leaving Temperature","AHU 1 Intake Leaving Temperature","AHU 1 Supply Leaving Temperature"
"2025-09-30 23:55","","","","24.041464358","","","","22","","20.854648932","20.94902657","","","","","20","","20.854648932","20.94902657","24.041464358"
"2025-10-01 00:00","","","","24.037702004","","","","22","","20.844334796","20.939002143","","","","","20","","20.844334796","20.939002143","24.037702004"
"2025-10-01 00:05","","","","24.03340803","","","","22","","20.838970793","20.931124013","","","","","20","","20.838970793","20.931124013","24.03340803"
"2025-10-01 00:10","","","","24.02902064","","","","22","","20.834376771","20.923579734","","","","","20","","20.834376771","20.923579734","24.02902064"
"2025-10-01 00:15","","","","24.024633249","","","","22","","20.82978275","20.916035456","","","","","20","","20.82978275","20.916035456","24.024633249"
"2025-10-01 00:20","","","","24.020245859","","","","22","","20.825188728","20.908491177","","","","","20","","20.825188728","20.908491177","24.020245859"
"2025-10-01 00:25","","","","24.015858468","","","","22","","20.820594706","20.900946899","","","","","20","","20.820594706","20.900946899","24.015858468"
"2025-10-01 00:30","","","","24.011395532","","","","22","","20.816370092","20.893542751","","","","","20","","20.816370092","20.893542751","24.011395532"
"2025-10-01 00:35","","","","24.006427466","","","","22","","20.81421881","20.886925098","","","","","20","","20.81421881","20.886925098","24.006427466"
"2025-10-01 00:40","","","","24.001365933","","","","22","","20.812390281","20.880429879","","","","","20","","20.812390281","20.880429879","24.001365933"
"2025-10-01 00:45","","","","23.9963044","","","","22","","20.810561752","20.87393466","","","","","20","","20.810561752","20.87393466","23.9963044"
"2025-10-01 00:50","","","","23.991242867","","","","22","","20.808733223","20.867439441","","","","","20","","20.808733223","20.867439441","23.991242867"
"2025-10-01 00:55","","","","23.986181334","","","","22","","20.806904695","20.860944222","","","","","20","","20.806904695","20.860944222","23.986181334"
"2025-10-01 01:00","","","","23.981416544","","","","22","","20.80398403","20.854385342","","","","","20","","20.80398403","20.854385342","23.981416544"
"2025-10-01 01:05","","","","23.978533423","","","","22","","20.794935008","20.847469245","","","","","20","","20.794935008","20.847469245","23.978533423"
"2025-10-01 01:10","","","","23.975981409","","","","22","","20.784932214","20.840497552","","","","","20","","20.784932214","20.840497552","23.975981409"
"2025-10-01 01:15","","","","23.973429395","","","","22","","20.77492942","20.833525859","","","","","20","","20.77492942","20.833525859","23.973429395"
"2025-10-01 01:20","","","","23.970877381","","","","22","","20.764926626","20.826554167","","","","","20","","20.764926626","20.826554167","23.970877381"
"2025-10-01 01:25","","","","23.968325367","","","","22","","20.754923832","20.819582474","","","","","20","","20.754923832","20.819582474","23.968325367"
"2025-10-01 01:30","","","","23.965703248","","","","22","","20.74493661","20.811970415","","","","","20","","20.74493661","20.811970415","23.965703248"
"2025-10-01 01:35","","","","23.962636516","","","","22","","20.735036768","20.800765222","","","","","20","","20.735036768","20.800765222","23.962636516"
"2025-10-01 01:40","","","","23.959491534","","","","22","","20.725150525","20.78900085","","","","","20","","20.725150525","20.78900085","23.959491534"
"2025-10-01 01:45","","","","23.956346552","","","","22","","20.715264282","20.777236478","","","","","20","","20.715264282","20.777236478","23.956346552"
"2025-10-01 01:50","","","","23.95320157","","","","22","","20.705378039","20.765472106","","","","","20","","20.705378039","20.765472106","23.95320157"
"2025-10-01 01:55","","","","23.950056587","","","","22","","20.695491796","20.753707734","","","","","20","","20.695491796","20.753707734","23.950056587"
"2025-10-01 02:00","","","","23.946914441","","","","22","","20.686003482","20.742727002","","","","","20","","20.686003482","20.742727002","23.946914441"
"2025-10-01 02:05","","","","23.94379027","","","","22","","20.678747244","20.736141887","","","","","20","","20.678747244","20.736141887","23.94379027"
"2025-10-01 02:10","","","","23.94066926","","","","22","","20.671838253","20.730240603","","","","","20","","20.671838253","20.730240603","23.94066926"
"2025-10-01 02:15","","","","23.93754825","","","","22","","20.664929262","20.724339319","","","","","20","","20.664929262","20.724339319","23.93754825"
"2025-10-01 02:20","","","","23.934427241","","","","22","","20.658020271","20.718438035","","","","","20","","20.658020271","20.718438035","23.934427241"
"2025-10-01 02:25","","","","23.931306231","","","","22","","20.65111128","20.71253675","","","","","20","","20.65111128","20.71253675","23.931306231"
"2025-10-01 02:30","","","","23.928177497","","","","22","","20.644877494","20.706891232","","","","","20","","20.644877494","20.706891232","23.928177497"
"2025-10-01 02:35","","","","23.924997137","","","","22","","20.642431879","20.702680659","","","","","20","","20.642431879","20.702680659","23.924997137"
"2025-10-01 02:40","","","","23.921807226","","","","22","","20.640575722","20.698693371","","","","","20","","20.640575722","20.698693371","23.921807226"
"2025-10-01 02:45","","","","23.918617315","","","","22","","20.638719565","20.694706083","","","","","20","","20.638719565","20.694706083","23.918617315"
"2025-10-01 02:50","","","","23.915427405","","","","22","","20.636863408","20.690718795","","","","","20","","20.636863408","20.690718795","23.915427405"
"2025-10-01 02:55","","","","23.912237494","","","","22","","20.635007251","20.686731507","","","","","20","","20.635007251","20.686731507","23.912237494"
"2025-10-01 03:00","","","","23.909221563","","","","22","","20.631972265","20.681827916","","","","","20","","20.631972265","20.681827916","23.909221563"
"2025-10-01 03:05","","","","23.907308413","","","","22","","20.62232262","20.671782762","","","","","20","","20.62232262","20.671782762","23.907308413"
"2025-10-01 03:10","","","","23.90558924","","","","22","","20.611643547","20.660937435","","","","","20","","20.611643547","20.660937435","23.90558924"
"2025-10-01 03:15","","","","23.903870067","","","","22","","20.600964475","20.650092107","","","","","20","","20.600964475","20.650092107","23.903870067"
"2025-10-01 03:20","","","","23.902150894","","","","22","","20.590285402","20.63924678","","","","","20","","20.590285402","20.63924678","23.902150894"
"2025-10-01 03:25","","","","23.900431721","","","","22","","20.579606329","20.628401452","","","","","20","","20.579606329","20.628401452","23.900431721"
"2025-10-01 03:30","","","","23.898727335","","","","22","","20.569663729","20.617908346","","","","","20","","20.569663729","20.617908346","23.898727335"
"2025-10-01 03:35","","","","23.897116661","","","","22","","20.563855193","20.609392377","","","","","20","","20.563855193","20.609392377","23.897116661"
"2025-10-01 03:40","","","","23.895522466","","","","22","","20.55869029","20.601184229","","","","","20","","20.55869029","20.601184229","23.895522466"
"2025-10-01 03:45","","","","23.893928272","","","","22","","20.553525388","20.59297608","","","","","20","","20.553525388","20.59297608","23.893928272"
"2025-10-01 03:50","","","","23.892334077","","","","22","","20.548360485","20.584767932","","","","","20","","20.548360485","20.584767932","23.892334077"
"2025-10-01 03:55","","","","23.890739883","","","","22","","20.543195582","20.576559784","","","","","20","","20.543195582","20.576559784","23.890739883"
"2025-10-01 04:00","","","","23.889062157","","","","22","","20.53810067","20.568737267","","","","","20","","20.53810067","20.568737267","23.889062157"
