"Generated from:","https://data.demandlogic.co.uk/apps/assets/3bcc2ca0-bbbf-11ef-a598-0242ac110002/?tab=operation","","","","","","","","","","","","","","","","","","",""
"Units:","°C","","","","","","","","","","","","","","","","","","",""
"Period frequency:","5-minutely","","","","","","","","","","","","","","","","","","",""
"From:","2025-12-01 00:00+00:00","","","","","","","","","","","","","","","","","","",""
"Until:","2025-12-31 23:55+00:00","","","","","","","","","","","","","","","","","","",""
"","https://data.demandlogic.co.uk/apps/assets/3bcd54cc-bbbf-11ef-a598-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/3bcd0a12-bbbf-11ef-a598-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/3bccbee0-bbbf-11ef-a598-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/3bcd9ef0-bbbf-11ef-a598-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/3bcd54cc-bbbf-11ef-a598-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/3bcd0a12-bbbf-11ef-a598-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/3bccbee0-bbbf-11ef-a598-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/3bcd9ef0-bbbf-11ef-a598-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/3bcd54cc-bbbf-11ef-a598-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/3bcd0a12-bbbf-11ef-a598-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/3bccbee0-bbbf-11ef-a598-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/3bcd9ef0-bbbf-11ef-a598-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/3bcd54cc-bbbf-11ef-a598-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/3bcd0a12-bbbf-11ef-a598-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/3bccbee0-bbbf-11ef-a598-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/3bcd9ef0-bbbf-11ef-a598-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/3bcd54cc-bbbf-11ef-a598-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/3bcd0a12-bbbf-11ef-a598-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/3bccbee0-bbbf-11ef-a598-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/3bcd9ef0-bbbf-11ef-a598-0242ac110002/"
"Period","AHU 1 Exhaust Control Temperature","AHU 1 Extract Control Temperature","AHU 1 Intake Control Temperature","AHU 1 Supply Control Temperature","AHU 1 Exhaust Cooling Setpoint","AHU 1 Extract Cooling Setpoint","AHU 1 Intake Cooling Setpoint","AHU 1 Supply Cooling Setpoint","AHU 1 Exhaust Entering Temperature","AHU 1 Extract Entering Temperature","AHU 1 Intake Entering Temperature","AHU 1 Supply Entering Temperature","AHU 1 Exhaust Heating Setpoint","AHU 1 Extract Heating Setpoint","AHU 1 Intake Heating Setpoint","AHU 1 Supply Heating Setpoint","AHU 1 Exhaust Leaving Temperature","AHU 1 Extract Leaving Temperature","AHU 1 Intake Leaving Temperature","AHU 1 Supply Leaving Temperature"
"2025-12-01 00:00","","","","21.726446132","","","","22","","19.613623361","32.499723235","","","","","20","","19.613623361","32.499723235","21.726446132"
"2025-12-01 00:05","","","","21.721451532","","","","22","","19.613730223","32.516452604","","","","","20","","19.613730223","32.516452604","21.721451532"
"2025-12-01 00:10","","","","21.715734137","","","","22","","19.61763738","32.537809736","","","","","20","","19.61763738","32.537809736","21.715734137"
"2025-12-01 00:15","","","","21.710016743","","","","22","","19.621544537","32.559166869","","","","","20","","19.621544537","32.559166869","21.710016743"
"2025-12-01 00:20","","","","21.704299348","","","","22","","19.625451694","32.580524001","","","","","20","","19.625451694","32.580524001","21.704299348"
"2025-12-01 00:25","","","","21.698581954","","","","22","","19.629358851","32.601881134","","","","","20","","19.629358851","32.601881134","21.698581954"
"2025-12-01 00:30","","","","21.693111227","","","","22","","19.635464337","32.627125472","","","","","20","","19.635464337","32.627125472","21.693111227"
"2025-12-01 00:35","","","","21.689350473","","","","22","","19.655240761","32.676543503","","","","","20","","19.655240761","32.676543503","21.689350473"
"2025-12-01 00:40","","","","21.685916819","","","","22","","19.677377759","32.730135632","","","","","20","","19.677377759","32.730135632","21.685916819"
"2025-12-01 00:45","","","","21.682483166","","","","22","","19.699514758","32.783727761","","","","","20","","19.699514758","32.783727761","21.682483166"
"2025-12-01 00:50","","","","21.679049512","","","","22","","19.721651757","32.837319889","","","","","20","","19.721651757","32.837319889","21.679049512"
"2025-12-01 00:55","","","","21.675615859","","","","22","","19.743788755","32.890912018","","","","","20","","19.743788755","32.890912018","21.675615859"
"2025-12-01 01:00","","","","21.672458611","","","","22","","19.761828795","32.919205866","","","","","20","","19.761828795","32.919205866","21.672458611"
"2025-12-01 01:05","","","","21.671220451","","","","22","","19.754354938","32.789954131","","","","","20","","19.754354938","32.789954131","21.671220451"
"2025-12-01 01:10","","","","21.67034991","","","","22","","19.742469529","32.633461533","","","","","20","","19.742469529","32.633461533","21.67034991"
"2025-12-01 01:15","","","","21.669479368","","","","22","","19.730584119","32.476968934","","","","","20","","19.730584119","32.476968934","21.669479368"
"2025-12-01 01:20","","","","21.668608827","","","","22","","19.71869871","32.320476336","","","","","20","","19.71869871","32.320476336","21.668608827"
"2025-12-01 01:25","","","","21.667738285","","","","22","","19.7068133","32.163983737","","","","","20","","19.7068133","32.163983737","21.667738285"
"2025-12-01 01:30","","","","21.667268975","","","","22","","19.689099076","31.929615072","","","","","20","","19.689099076","31.929615072","21.667268975"
"2025-12-01 01:35","","","","21.670633663","","","","22","","19.632366569","31.173941339","","","","","20","","19.632366569","31.173941339","21.670633663"
"2025-12-01 01:40","","","","21.674954101","","","","22","","19.5684067","30.321706214","","","","","20","","19.5684067","30.321706214","21.674954101"
"2025-12-01 01:45","","","","21.679274538","","","","22","","19.504446831","29.46947109","","","","","20","","19.504446831","29.46947109","21.679274538"
"2025-12-01 01:50","","","","21.683594975","","","","22","","19.440486963","28.617235965","","","","","20","","19.440486963","28.617235965","21.683594975"
"2025-12-01 01:55","","","","21.687915412","","","","22","","19.376527094","27.76500084","","","","","20","","19.376527094","27.76500084","21.687915412"
"2025-12-01 02:00","","","","21.691307855","","","","22","","19.31617414","26.934760762","","","","","20","","19.31617414","26.934760762","21.691307855"
"2025-12-01 02:05","","","","21.688346896","","","","22","","19.278210694","26.241052395","","","","","20","","19.278210694","26.241052395","21.688346896"
"2025-12-01 02:10","","","","21.684184368","","","","22","","19.244106343","25.570876871","","","","","20","","19.244106343","25.570876871","21.684184368"
"2025-12-01 02:15","","","","21.68002184","","","","22","","19.210001991","24.900701347","","","","","20","","19.210001991","24.900701347","21.68002184"
"2025-12-01 02:20","","","","21.675859311","","","","22","","19.17589764","24.230525823","","","","","20","","19.17589764","24.230525823","21.675859311"
"2025-12-01 02:25","","","","21.671696783","","","","22","","19.141793288","23.560350299","","","","","20","","19.141793288","23.560350299","21.671696783"
"2025-12-01 02:30","","","","21.668265809","","","","22","","19.108562778","22.921543401","","","","","20","","19.108562778","22.921543401","21.668265809"
"2025-12-01 02:35","","","","21.669841588","","","","22","","19.080755289","22.477408994","","","","","20","","19.080755289","22.477408994","21.669841588"
"2025-12-01 02:40","","","","21.672363952","","","","22","","19.053882311","22.066821154","","","","","20","","19.053882311","22.066821154","21.672363952"
"2025-12-01 02:45","","","","21.674886316","","","","22","","19.027009334","21.656233314","","","","","20","","19.027009334","21.656233314","21.674886316"
"2025-12-01 02:50","","","","21.67740868","","","","22","","19.000136357","21.245645474","","","","","20","","19.000136357","21.245645474","21.67740868"
"2025-12-01 02:55","","","","21.679931044","","","","22","","18.97326338","20.835057634","","","","","20","","18.97326338","20.835057634","21.679931044"
"2025-12-01 03:00","","","","21.682324618","","","","22","","18.945355358","20.449438389","","","","","20","","18.945355358","20.449438389","21.682324618"
"2025-12-01 03:05","","","","21.683824551","","","","22","","18.911007401","20.219171025","","","","","20","","18.911007401","20.219171025","21.683824551"
"2025-12-01 03:10","","","","21.685153395","","","","22","","18.875546912","20.015741515","","","","","20","","18.875546912","20.015741515","21.685153395"
"2025-12-01 03:15","","","","21.686482239","","","","22","","18.840086422","19.812312005","","","","","20","","18.840086422","19.812312005","21.686482239"
"2025-12-01 03:20","","","","21.687811084","","","","22","","18.804625933","19.608882495","","","","","20","","18.804625933","19.608882495","21.687811084"
"2025-12-01 03:25","","","","21.689139928","","","","22","","18.769165444","19.405452985","","","","","20","","18.769165444","19.405452985","21.689139928"
"2025-12-01 03:30","","","","21.690020444","","","","22","","18.736914462","19.213747334","","","","","20","","18.736914462","19.213747334","21.690020444"
"2025-12-01 03:35","","","","21.686643801","","","","22","","18.726135537","19.100475967","","","","","20","","18.726135537","19.100475967","21.686643801"
"2025-12-01 03:40","","","","21.682210909","","","","22","","18.71933173","19.001725124","","","","","20","","18.71933173","19.001725124","21.682210909"
"2025-12-01 03:45","","","","21.677778017","","","","22","","18.712527924","18.902974281","","","","","20","","18.712527924","18.902974281","21.677778017"
"2025-12-01 03:50","","","","21.673345125","","","","22","","18.705724117","18.804223438","","","","","20","","18.705724117","18.804223438","21.673345125"
"2025-12-01 03:55","","","","21.668912233","","","","22","","18.698920311","18.705472596","","","","","20","","18.698920311","18.705472596","21.668912233"
"2025-12-01 04:00","","","","21.665469885","","","","22","","18.692708722","18.613435544","","","","","20","","18.692708722","18.613435544","21.665469885"
"2025-12-01 04:05","","","","21.668902873","","","","22","","18.690182644","18.563179991","","","","","20","","18.690182644","18.563179991","21.668902873"
