"Generated from:","https://data.demandlogic.co.uk/apps/assets/3bcc2ca0-bbbf-11ef-a598-0242ac110002/?tab=operation","","","","","","","","","","","","","","","","","","",""
"Units:","°C","","","","","","","","","","","","","","","","","","",""
"Period frequency:","5-minutely","","","","","","","","","","","","","","","","","","",""
"From:","2025-02-01 00:00+00:00","","","","","","","","","","","","","","","","","","",""
"Until:","2025-02-28 23:55+00:00","","","","","","","","","","","","","","","","","","",""
"","https://data.demandlogic.co.uk/apps/assets/3bcd54cc-bbbf-11ef-a598-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/3bcd0a12-bbbf-11ef-a598-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/3bccbee0-bbbf-11ef-a598-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/3bcd9ef0-bbbf-11ef-a598-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/3bcd54cc-bbbf-11ef-a598-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/3bcd0a12-bbbf-11ef-a598-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/3bccbee0-bbbf-11ef-a598-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/3bcd9ef0-bbbf-11ef-a598-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/3bcd54cc-bbbf-11ef-a598-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/3bcd0a12-bbbf-11ef-a598-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/3bccbee0-bbbf-11ef-a598-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/3bcd9ef0-bbbf-11ef-a598-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/3bcd54cc-bbbf-11ef-a598-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/3bcd0a12-bbbf-11ef-a598-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/3bccbee0-bbbf-11ef-a598-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/3bcd9ef0-bbbf-11ef-a598-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/3bcd54cc-bbbf-11ef-a598-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/3bcd0a12-bbbf-11ef-a598-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/3bccbee0-bbbf-11ef-a598-0242ac110002/","https://data.demandlogic.co.uk/apps/assets/3bcd9ef0-bbbf-11ef-a598-0242ac110002/"
"Period","AHU 1 Exhaust Control Temperature","AHU 1 Extract Control Temperature","AHU 1 Intake Control Temperature","AHU 1 Supply Control Temperature","AHU 1 Exhaust Cooling Setpoint","AHU 1 Extract Cooling Setpoint","AHU 1 Intake Cooling Setpoint","AHU 1 Supply Cooling Setpoint","AHU 1 Exhaust Entering Temperature","AHU 1 Extract Entering Temperature","AHU 1 Intake Entering Temperature","AHU 1 Supply Entering Temperature","AHU 1 Exhaust Heating Setpoint","AHU 1 Extract Heating Setpoint","AHU 1 Intake Heating Setpoint","AHU 1 Supply Heating Setpoint","AHU 1 Exhaust Leaving Temperature","AHU 1 Extract Leaving Temperature","AHU 1 Intake Leaving Temperature","AHU 1 Supply Leaving Temperature"
"2025-02-01 00:00","","","","20.389174797","","","","22","","16.906769384","16.562638521","","","","","20","","16.906769384","16.562638521","20.389174797"
"2025-02-01 00:05","","","","20.379110909","","","","22","","16.862697703","16.547113077","","","","","20","","16.862697703","16.547113077","20.379110909"
"2025-02-01 00:10","","","","20.363830761","","","","22","","16.828471084","16.535247876","","","","","20","","16.828471084","16.535247876","20.363830761"
"2025-02-01 00:15","","","","20.343415815","","","","22","","16.803935774","16.526985755","","","","","20","","16.803935774","16.526985755","20.343415815"
"2025-02-01 00:20","","","","20.323000869","","","","22","","16.779400464","16.518723634","","","","","20","","16.779400464","16.518723634","20.323000869"
"2025-02-01 00:25","","","","20.302585924","","","","22","","16.754865154","16.510461513","","","","","20","","16.754865154","16.510461513","20.302585924"
"2025-02-01 00:30","","","","20.282170978","","","","22","","16.730329844","16.502199392","","","","","20","","16.730329844","16.502199392","20.282170978"
"2025-02-01 00:35","","","","20.261756032","","","","22","","16.705794534","16.49393727","","","","","20","","16.705794534","16.49393727","20.261756032"
"2025-02-01 00:40","","","","20.251350523","","","","22","","16.676109552","16.479222388","","","","","20","","16.676109552","16.479222388","20.251350523"
"2025-02-01 00:45","","","","20.253492793","","","","22","","16.639968967","16.456418356","","","","","20","","16.639968967","16.456418356","20.253492793"
"2025-02-01 00:50","","","","20.255674067","","","","22","","16.603808314","16.433589179","","","","","20","","16.603808314","16.433589179","20.255674067"
"2025-02-01 00:55","","","","20.257855342","","","","22","","16.567647661","16.410760003","","","","","20","","16.567647661","16.410760003","20.257855342"
"2025-02-01 01:00","","","","20.260036617","","","","22","","16.531487009","16.387930826","","","","","20","","16.531487009","16.387930826","20.260036617"
"2025-02-01 01:05","","","","20.262217839","","","","22","","16.4953266","16.365101692","","","","","20","","16.4953266","16.365101692","20.262217839"
"2025-02-01 01:10","","","","20.260992948","","","","22","","16.475065048","16.345077124","","","","","20","","16.475065048","16.345077124","20.260992948"
"2025-02-01 01:15","","","","20.256415004","","","","22","","16.470454679","16.327813432","","","","","20","","16.470454679","16.327813432","20.256415004"
"2025-02-01 01:20","","","","20.251837059","","","","22","","16.465844309","16.31054974","","","","","20","","16.465844309","16.31054974","20.251837059"
"2025-02-01 01:25","","","","20.247259115","","","","22","","16.46123394","16.293286048","","","","","20","","16.46123394","16.293286048","20.247259115"
"2025-02-01 01:30","","","","20.24268117","","","","22","","16.456623571","16.276022356","","","","","20","","16.456623571","16.276022356","20.24268117"
"2025-02-01 01:35","","","","20.238103183","","","","22","","16.452013183","16.258758714","","","","","20","","16.452013183","16.258758714","20.238103183"
"2025-02-01 01:40","","","","20.230733909","","","","22","","16.446172702","16.244744781","","","","","20","","16.446172702","16.244744781","20.230733909"
"2025-02-01 01:45","","","","20.220616685","","","","22","","16.439121226","16.233930102","","","","","20","","16.439121226","16.233930102","20.220616685"
"2025-02-01 01:50","","","","20.210499461","","","","22","","16.43206975","16.223115423","","","","","20","","16.43206975","16.223115423","20.210499461"
"2025-02-01 01:55","","","","20.200382237","","","","22","","16.425018274","16.212300744","","","","","20","","16.425018274","16.212300744","20.200382237"
"2025-02-01 02:00","","","","20.190265012","","","","22","","16.417966799","16.201486066","","","","","20","","16.417966799","16.201486066","20.190265012"
"2025-02-01 02:05","","","","20.180147844","","","","22","","16.410915306","16.190671321","","","","","20","","16.410915306","16.190671321","20.180147844"
"2025-02-01 02:10","","","","20.173671722","","","","22","","16.40273826","16.175559441","","","","","20","","16.40273826","16.175559441","20.173671722"
"2025-02-01 02:15","","","","20.17078002","","","","22","","16.393453167","16.156217253","","","","","20","","16.393453167","16.156217253","20.17078002"
"2025-02-01 02:20","","","","20.167888318","","","","22","","16.384168075","16.136875066","","","","","20","","16.384168075","16.136875066","20.167888318"
"2025-02-01 02:25","","","","20.164996617","","","","22","","16.374882982","16.117532879","","","","","20","","16.374882982","16.117532879","20.164996617"
"2025-02-01 02:30","","","","20.162104915","","","","22","","16.365597889","16.098190692","","","","","20","","16.365597889","16.098190692","20.162104915"
"2025-02-01 02:35","","","","20.159213213","","","","22","","16.356312796","16.078848504","","","","","20","","16.356312796","16.078848504","20.159213213"
"2025-02-01 02:40","","","","20.155186325","","","","22","","16.349633986","16.064845318","","","","","20","","16.349633986","16.064845318","20.155186325"
"2025-02-01 02:45","","","","20.149734785","","","","22","","16.34622604","16.057542538","","","","","20","","16.34622604","16.057542538","20.149734785"
"2025-02-01 02:50","","","","20.144278774","","","","22","","16.342828362","16.050260788","","","","","20","","16.342828362","16.050260788","20.144278774"
"2025-02-01 02:55","","","","20.138822763","","","","22","","16.339430683","16.042979039","","","","","20","","16.339430683","16.042979039","20.138822763"
"2025-02-01 03:00","","","","20.133366752","","","","22","","16.336033005","16.03569729","","","","","20","","16.336033005","16.03569729","20.133366752"
"2025-02-01 03:05","","","","20.127910744","","","","22","","16.332635327","16.02841556","","","","","20","","16.332635327","16.02841556","20.127910744"
"2025-02-01 03:10","","","","20.122669088","","","","22","","16.329314249","16.022423787","","","","","20","","16.329314249","16.022423787","20.122669088"
"2025-02-01 03:15","","","","20.117638464","","","","22","","16.326068583","16.017701995","","","","","20","","16.326068583","16.017701995","20.117638464"
"2025-02-01 03:20","","","","20.112607841","","","","22","","16.322822916","16.012980202","","","","","20","","16.322822916","16.012980202","20.112607841"
"2025-02-01 03:25","","","","20.107577217","","","","22","","16.31957725","16.00825841","","","","","20","","16.31957725","16.00825841","20.107577217"
"2025-02-01 03:30","","","","20.102546593","","","","22","","16.316331584","16.003536617","","","","","20","","16.316331584","16.003536617","20.102546593"
"2025-02-01 03:35","","","","20.097515972","","","","22","","16.313085884","15.998814808","","","","","20","","16.313085884","15.998814808","20.097515972"
"2025-02-01 03:40","","","","20.092628551","","","","22","","16.307625674","15.99301858","","","","","20","","16.307625674","15.99301858","20.092628551"
"2025-02-01 03:45","","","","20.08788212","","","","22","","16.299985162","15.986164531","","","","","20","","16.299985162","15.986164531","20.08788212"
"2025-02-01 03:50","","","","20.083135688","","","","22","","16.29234465","15.979310481","","","","","20","","16.29234465","15.979310481","20.083135688"
"2025-02-01 03:55","","","","20.078389256","","","","22","","16.284704137","15.972456431","","","","","20","","16.284704137","15.972456431","20.078389256"
"2025-02-01 04:00","","","","20.073642824","","","","22","","16.277063625","15.965602381","","","","","20","","16.277063625","15.965602381","20.073642824"
"2025-02-01 04:05","","","","20.068896383","","","","22","","16.269423125","15.958748386","","","","","20","","16.269423125","15.958748386","20.068896383"
