Date,AHU Kitchen Extract Control Temperature_mean,AHU Kitchen Extract Control Temperature_max,AHU Kitchen Extract Control Temperature_min,AHU Kitchen Intake Control Temperature_mean,AHU Kitchen Intake Control Temperature_max,AHU Kitchen Intake Control Temperature_min,AHU Kitchen Supply Control Temperature_mean,AHU Kitchen Supply Control Temperature_max,AHU Kitchen Supply Control Temperature_min,AHU Kitchen Extract Entering Temperature_mean,AHU Kitchen Extract Entering Temperature_max,AHU Kitchen Extract Entering Temperature_min,AHU Kitchen Intake Entering Temperature_mean,AHU Kitchen Intake Entering Temperature_max,AHU Kitchen Intake Entering Temperature_min,AHU Kitchen Supply Entering Temperature_mean,AHU Kitchen Supply Entering Temperature_max,AHU Kitchen Supply Entering Temperature_min,AHU Kitchen Extract Leaving Temperature_mean,AHU Kitchen Extract Leaving Temperature_max,AHU Kitchen Extract Leaving Temperature_min,AHU Kitchen Intake Leaving Temperature_mean,AHU Kitchen Intake Leaving Temperature_max,AHU Kitchen Intake Leaving Temperature_min,AHU Kitchen Supply Leaving Temperature_mean,AHU Kitchen Supply Leaving Temperature_max,AHU Kitchen Supply Leaving Temperature_min
2025-04-20,,,,,,,23.366941750520834,25.121745507,22.176585162,17.848861442159723,30.087075618,12.969380278,,,,,,,17.848861442159723,30.087075618,12.969380278,,,,23.366941750520834,25.121745507,22.176585162
2025-04-21,,,,,,,21.054937397104165,23.211356851,18.019568375,17.690056752395833,21.04473059,13.422648051,,,,,,,17.690056752395833,21.04473059,13.422648051,,,,21.054937397104165,23.211356851,18.019568375
2025-04-22,,,,,,,21.490609963597223,25.07819111,18.055534513,20.116707245652776,26.224057631,14.620997232,,,,,,,20.116707245652776,26.224057631,14.620997232,,,,21.490609963597223,25.07819111,18.055534513
2025-04-23,,,,,,,21.705890266986113,24.727187267,18.283827964,19.791804561805556,25.4657463,14.956391696,,,,,,,19.791804561805556,25.4657463,14.956391696,,,,21.705890266986113,24.727187267,18.283827964
2025-04-24,,,,,,,21.812356007510417,24.620557578,18.47727121,19.851667169197917,24.597713931,15.269244398,,,,,,,19.851667169197917,24.597713931,15.269244398,,,,21.812356007510417,24.620557578,18.47727121
2025-04-25,,,,,,,21.694490312760415,24.646645362,18.228566783,19.58107994022222,25.389736298,14.757272847,,,,,,,19.58107994022222,25.389736298,14.757272847,,,,21.694490312760415,24.646645362,18.228566783
2025-04-26,,,,,,,24.29915547179514,25.727174113,23.454962204,19.837730296090278,27.52259907,14.57799484,,,,,,,19.837730296090278,27.52259907,14.57799484,,,,24.29915547179514,25.727174113,23.454962204
2025-04-27,,,,,,,24.201343698045136,25.291055044,23.59017453,19.736696275274305,27.221979568,16.225457154,,,,,,,19.736696275274305,27.221979568,16.225457154,,,,24.201343698045136,25.291055044,23.59017453
2025-04-28,,,,,,,22.289798353232637,25.703142992,18.650035203,21.52976690739583,26.409409802,16.493953083,,,,,,,21.52976690739583,26.409409802,16.493953083,,,,22.289798353232637,25.703142992,18.650035203
2025-04-29,,,,,,,24.084004848177084,28.432353167,18.40800328,23.794163046197916,31.424991549,16.470617016,,,,,,,23.794163046197916,31.424991549,16.470617016,,,,24.084004848177084,28.432353167,18.40800328
2025-04-30,,,,,,,24.240457184842658,27.86347098,15.645272795,24.452393136692308,30.824056638,17.73619033,,,,,,,24.452393136692308,30.824056638,17.73619033,,,,24.240457184842658,27.86347098,15.645272795
2025-05-01,,,,,,,24.803970411118467,27.432488861,15.206739755,23.88686346450174,31.654757773,17.940892693,,,,,,,23.88686346450174,31.654757773,17.940892693,,,,24.803970411118467,27.432488861,15.206739755
2025-05-02,,,,,,,22.93019477287153,26.669285955,12.943077444,22.25673374205208,27.843482708,17.911048892,,,,,,,22.25673374205208,27.843482708,17.911048892,,,,22.93019477287153,26.669285955,12.943077444
2025-05-03,,,,,,,25.87451056764583,27.127422195,24.968767896,21.051638393454862,26.708545029,17.019079083,,,,,,,21.051638393454862,26.708545029,17.019079083,,,,25.87451056764583,27.127422195,24.968767896
2025-05-04,,,,,,,25.109833635281248,25.719049719,24.348115506,18.7334269885625,23.165255352,14.558396945,,,,,,,18.7334269885625,23.165255352,14.558396945,,,,25.109833635281248,25.719049719,24.348115506
2025-05-05,,,,,,,21.564448191812502,24.462409755,18.29429403,18.526989871170137,21.426211953,14.854294767,,,,,,,18.526989871170137,21.426211953,14.854294767,,,,21.564448191812502,24.462409755,18.29429403
2025-05-06,,,,,,,21.59729458146875,24.684530974,17.787046631,20.144018193600697,26.490332701,13.665599449,,,,,,,20.144018193600697,26.490332701,13.665599449,,,,21.59729458146875,24.684530974,17.787046631
2025-05-07,,,,,,,21.86948368379514,24.843576804,16.87858229,20.021986620979167,24.802444523,15.64292155,,,,,,,20.021986620979167,24.802444523,15.64292155,,,,21.86948368379514,24.843576804,16.87858229
2025-05-08,,,,,,,19.84199691769097,23.829865314,13.90677312,20.63360061522222,26.09918412,14.602495966,,,,,,,20.63360061522222,26.09918412,14.602495966,,,,19.84199691769097,23.829865314,13.90677312
2025-05-09,,,,,,,21.96834031829514,25.639950514,17.809090312,21.430653160965278,29.395847798,13.509053674,,,,,,,21.430653160965278,29.395847798,13.509053674,,,,21.96834031829514,25.639950514,17.809090312
2025-05-10,,,,,,,25.515522035239584,28.320271367,23.102112837,23.116557444690972,34.250946172,16.089210019,,,,,,,23.116557444690972,34.250946172,16.089210019,,,,25.515522035239584,28.320271367,23.102112837
2025-05-11,,,,,,,26.607519964486112,28.614047362,25.023969963,23.17947270145486,34.105334185,16.890317265,,,,,,,23.17947270145486,34.105334185,16.890317265,,,,26.607519964486112,28.614047362,25.023969963
2025-05-12,,,,,,,22.918710017711803,26.96052232,14.390394538,22.32184995234028,27.644565808,17.424346144,,,,,,,22.32184995234028,27.644565808,17.424346144,,,,22.918710017711803,26.96052232,14.390394538
2025-05-13,,,,,,,22.77018286314236,26.599958113,12.555605233,22.38581864326389,27.985307896,17.769063866,,,,,,,22.38581864326389,27.985307896,17.769063866,,,,22.77018286314236,26.599958113,12.555605233
2025-05-14,,,,,,,22.564140618809027,25.957223034,12.947309294,22.131137123350694,27.220133015,16.727506506,,,,,,,22.131137123350694,27.220133015,16.727506506,,,,22.564140618809027,25.957223034,12.947309294
2025-05-15,,,,,,,20.266793773666667,25.096867416,15.099288228,20.781184347670138,26.070912384,15.588076904,,,,,,,20.781184347670138,26.070912384,15.588076904,,,,20.266793773666667,25.096867416,15.099288228
2025-05-16,,,,,,,21.949296462,25.415592542,14.833192924,21.230574485305553,26.902001899,15.222761313,,,,,,,21.230574485305553,26.902001899,15.222761313,,,,21.949296462,25.415592542,14.833192924
2025-05-17,,,,,,,25.387209293652777,27.07886035,24.295488791,21.771023581381947,29.498713662,17.499477607,,,,,,,21.771023581381947,29.498713662,17.499477607,,,,25.387209293652777,27.07886035,24.295488791
2025-05-18,,,,,,,25.475702423791667,26.03779747,24.912916062,19.97014834613889,22.719956817,17.688457181,,,,,,,19.97014834613889,22.719956817,17.688457181,,,,25.475702423791667,26.03779747,24.912916062
2025-05-19,,,,,,,22.441287152972222,26.11594344,14.383459205,21.58149739386458,26.947875854,16.70186031,,,,,,,21.58149739386458,26.947875854,16.70186031,,,,22.441287152972222,26.11594344,14.383459205
2025-05-20,,,,,,,22.36321275396875,26.321327126,14.489691954,21.95703784054514,29.892640484,16.696674803,,,,,,,21.95703784054514,29.892640484,16.696674803,,,,22.36321275396875,26.321327126,14.489691954
2025-05-21,,,,,,,22.31049876645139,25.553313807,16.442854072,21.08530843709375,27.46898242,15.425356131,,,,,,,21.08530843709375,27.46898242,15.425356131,,,,22.31049876645139,25.553313807,16.442854072
2025-05-22,,,,,,,19.99991761567014,24.431956006,14.156905801,20.242407810531247,25.84167084,13.900016772,,,,,,,20.242407810531247,25.84167084,13.900016772,,,,19.99991761567014,24.431956006,14.156905801
2025-05-23,,,,,,,21.74646364840278,25.810788164,14.254920146,20.635436426430555,26.875697889,14.196049067,,,,,,,20.635436426430555,26.875697889,14.196049067,,,,21.74646364840278,25.810788164,14.254920146
2025-05-24,,,,,,,25.105253625597225,26.362081475,23.587059622,20.497466438385416,26.320861965,15.393732826,,,,,,,20.497466438385416,26.320861965,15.393732826,,,,25.105253625597225,26.362081475,23.587059622
2025-05-25,,,,,,,25.862302184899306,27.080823798,23.526712283,20.95299929836111,25.197694632,15.06955893,,,,,,,20.95299929836111,25.197694632,15.06955893,,,,25.862302184899306,27.080823798,23.526712283
2025-05-26,,,,,,,22.184700196586803,25.487480467,14.361789705,19.18501022735417,22.161136964,14.994618088,,,,,,,19.18501022735417,22.161136964,14.994618088,,,,22.184700196586803,25.487480467,14.361789705
2025-05-27,,,,,,,22.043600373902777,25.363229696,16.14772354,21.0619814300625,26.982912225,16.260953381,,,,,,,21.0619814300625,26.982912225,16.260953381,,,,22.043600373902777,25.363229696,16.14772354
2025-05-28,,,,,,,22.096630671916667,25.844777307,16.164815089,21.558244564680553,25.952963349,16.797641204,,,,,,,21.558244564680553,25.952963349,16.797641204,,,,22.096630671916667,25.844777307,16.164815089
2025-05-29,,,,,,,20.64040013198264,24.780971554,16.549077029,20.98411701604514,26.140913585,15.613229399,,,,,,,20.98411701604514,26.140913585,15.613229399,,,,20.64040013198264,24.780971554,16.549077029
2025-05-30,,,,,,,22.461916323364584,26.018195552,16.098126634,22.30457504021875,27.665662118,16.144967483,,,,,,,22.30457504021875,27.665662118,16.144967483,,,,22.461916323364584,26.018195552,16.098126634
2025-05-31,,,,,,,26.211651319185314,27.835057595,24.496295986,21.4125476785,26.723089327,17.346984508,,,,,,,21.4125476785,26.723089327,17.346984508,,,,26.211651319185314,27.835057595,24.496295986
2025-06-01,,,,,,,26.75880152852265,27.835811798,25.749982114,21.203110724125434,25.538367849,17.043685526,,,,,,,21.203110724125434,25.538367849,17.043685526,,,,26.75880152852265,27.835811798,25.749982114
2025-06-02,,,,,,,22.880884906916666,27.087530912,13.331786246,22.389517989052084,27.16710585,18.090790753,,,,,,,22.389517989052084,27.16710585,18.090790753,,,,22.880884906916666,27.087530912,13.331786246
2025-06-03,,,,,,,20.71911831576389,26.194372431,13.143162837,22.05972803235764,26.659921063,15.958713396,,,,,,,22.05972803235764,26.659921063,15.958713396,,,,20.71911831576389,26.194372431,13.143162837
2025-06-04,,,,,,,22.00128779855903,25.423803848,12.009672497,19.808185675399304,26.2123709,15.395847898,,,,,,,19.808185675399304,26.2123709,15.395847898,,,,22.00128779855903,25.423803848,12.009672497
2025-06-05,,,,,,,22.188123334684025,25.584518118,15.617926461,20.7365973204375,24.75334952,15.628749087,,,,,,,20.7365973204375,24.75334952,15.628749087,,,,22.188123334684025,25.584518118,15.617926461
2025-06-06,,,,,,,22.266560220854167,26.111853084,11.68338309,21.72307697330208,27.704976128,16.422825218,,,,,,,21.72307697330208,27.704976128,16.422825218,,,,22.266560220854167,26.111853084,11.68338309
2025-06-07,,,,,,,25.217082996482638,26.272322319,24.269418202,19.64889599348611,25.963256939,16.106801402,,,,,,,19.64889599348611,25.963256939,16.106801402,,,,25.217082996482638,26.272322319,24.269418202
2025-06-08,,,,,,,25.79885344862153,26.927990986,24.903364392,20.902135522697918,25.783021683,16.712339518,,,,,,,20.902135522697918,25.783021683,16.712339518,,,,25.79885344862153,26.927990986,24.903364392
2025-06-09,,,,,,,22.49323093117708,25.393768235,17.904840888,20.261790697444447,26.429492955,16.112280961,,,,,,,20.261790697444447,26.429492955,16.112280961,,,,22.49323093117708,25.393768235,17.904840888
2025-06-10,,,,,,,20.481848822996525,25.389477409,16.310380672,22.008042743767362,27.522905734,16.715403986,,,,,,,22.008042743767362,27.522905734,16.715403986,,,,20.481848822996525,25.389477409,16.310380672
2025-06-11,,,,,,,23.036017733381943,27.473820966,17.538943083,23.13595954828125,31.557051352,15.867778561,,,,,,,23.13595954828125,31.557051352,15.867778561,,,,23.036017733381943,27.473820966,17.538943083
2025-06-12,,,,,,,22.103035301524304,26.172840883,16.896125051,21.401089763625,26.06671805,16.50325821,,,,,,,21.401089763625,26.06671805,16.50325821,,,,22.103035301524304,26.172840883,16.896125051
2025-06-13,,,,,,,24.72126034248611,28.143697392,18.752302924,24.398873978409725,28.720105329,18.591779867,,,,,,,24.398873978409725,28.720105329,18.591779867,,,,24.72126034248611,28.143697392,18.752302924
2025-06-14,,,,,,,27.106860646833333,29.069865768,25.826489477,21.948525591,32.914791388,18.564569467,,,,,,,21.948525591,32.914791388,18.564569467,,,,27.106860646833333,29.069865768,25.826489477
2025-06-15,,,,,,,28.02996112559722,29.30959991,26.693545594,24.15970543954861,29.358803665,18.872779825,,,,,,,24.15970543954861,29.358803665,18.872779825,,,,28.02996112559722,29.30959991,26.693545594
2025-06-16,,,,,,,25.05699219396528,28.524946376,18.714281422,24.09364383738889,28.524433574,19.351717665,,,,,,,24.09364383738889,28.524433574,19.351717665,,,,25.05699219396528,28.524946376,18.714281422
2025-06-17,,,,,,,21.838176744302086,26.984084657,18.418827216,22.67301198775347,25.539164134,18.478037339,,,,,,,22.67301198775347,25.539164134,18.478037339,,,,21.838176744302086,26.984084657,18.418827216
2025-06-18,,,,,,,23.229581774409723,26.554274934,14.562146419,23.090780838048612,28.268342837,19.090681816,,,,,,,23.090780838048612,28.268342837,19.090681816,,,,23.229581774409723,26.554274934,14.562146419
2025-06-19,,,,,,,23.4259051555,26.902417991,14.406648126,23.318583004565973,29.325628845,18.800516691,,,,,,,23.318583004565973,29.325628845,18.800516691,,,,23.4259051555,26.902417991,14.406648126
2025-06-20,,,,,,,27.02404018531597,31.611571935,18.639712279,26.316573603972223,33.355072704,19.856109776,,,,,,,26.316573603972223,33.355072704,19.856109776,,,,27.02404018531597,31.611571935,18.639712279
2025-06-21,,,,,,,29.359343989489584,36.174957972,25.970414473,27.313634781017363,38.556978397,22.137515694,,,,,,,27.313634781017363,38.556978397,22.137515694,,,,29.359343989489584,36.174957972,25.970414473
2025-06-22,,,,,,,29.924736352774307,31.693396375,27.401731863,23.522175318194442,27.568438616,20.269416077,,,,,,,23.522175318194442,27.568438616,20.269416077,,,,29.924736352774307,31.693396375,27.401731863
2025-06-23,,,,,,,24.27159247212847,29.873968028,18.484537279,23.298924871215277,26.375501005,19.2799356,,,,,,,23.298924871215277,26.375501005,19.2799356,,,,24.27159247212847,29.873968028,18.484537279
2025-06-24,,,,,,,20.81762576986806,27.109973,16.091353146,22.388195585885416,27.470266874,18.850134405,,,,,,,22.388195585885416,27.470266874,18.850134405,,,,20.81762576986806,27.109973,16.091353146
2025-06-25,,,,,,,23.046027074788196,27.378041804,14.308234958,23.878461530180555,27.985680152,18.722899349,,,,,,,23.878461530180555,27.985680152,18.722899349,,,,23.046027074788196,27.378041804,14.308234958
2025-06-26,,,,,,,23.20045711438542,26.213049361,18.549459961,23.476227353809026,25.976305702,20.800900628,,,,,,,23.476227353809026,25.976305702,20.800900628,,,,23.20045711438542,26.213049361,18.549459961
2025-06-27,,,,,,,23.225898473229165,26.632387361,18.793831824,23.88207410726736,25.804834416,21.778826557,,,,,,,23.88207410726736,25.804834416,21.778826557,,,,23.225898473229165,26.632387361,18.793831824
2025-06-28,,,,,,,26.38738026126736,27.198109251,25.407747118,24.636461228201387,27.321877144,22.687832645,,,,,,,24.636461228201387,27.321877144,22.687832645,,,,26.38738026126736,27.198109251,25.407747118
2025-06-29,,,,,,,26.28162091240972,27.375784741,24.993615232,25.66924834151736,32.118245893,20.967736274,,,,,,,25.66924834151736,32.118245893,20.967736274,,,,26.28162091240972,27.375784741,24.993615232
2025-06-30,,,,,,,26.6070668389021,29.983775247,18.823169708,27.34223171813636,32.064300343,22.943349407,,,,,,,27.34223171813636,32.064300343,22.943349407,,,,26.6070668389021,29.983775247,18.823169708
2025-07-01,,,,,,,21.227373269567945,27.563499015,18.174043954,23.161825439874562,25.91730434,20.018907342,,,,,,,23.161825439874562,25.91730434,20.018907342,,,,21.227373269567945,27.563499015,18.174043954
2025-07-02,,,,,,,22.22761264926389,26.032259909,16.887843954,22.154485813430554,25.347709953,20.042887191,,,,,,,22.154485813430554,25.347709953,20.042887191,,,,22.22761264926389,26.032259909,16.887843954
2025-07-03,,,,,,,21.10291156125,25.825372499,18.42709954,23.229750851104168,26.713517488,20.788576171,,,,,,,23.229750851104168,26.713517488,20.788576171,,,,21.10291156125,25.825372499,18.42709954
2025-07-04,,,,,,,22.371234532062502,25.74643048,18.807884808,22.722810293625,26.090471136,21.528480409,,,,,,,22.722810293625,26.090471136,21.528480409,,,,22.371234532062502,25.74643048,18.807884808
2025-07-05,,,,,,,24.509402892954864,25.432371376,23.772755068,22.95656533767361,26.199005322,20.933708786,,,,,,,22.95656533767361,26.199005322,20.933708786,,,,24.509402892954864,25.432371376,23.772755068
2025-07-06,,,,,,,23.72276540743403,24.416080177,22.920531948,21.571097466239582,25.62559216,19.453053816,,,,,,,21.571097466239582,25.62559216,19.453053816,,,,23.72276540743403,24.416080177,22.920531948
2025-07-07,,,,,,,22.00754165748611,25.186751446,18.751024232,21.93521710098611,25.81083039,18.753633546,,,,,,,21.93521710098611,25.81083039,18.753633546,,,,22.00754165748611,25.186751446,18.751024232
2025-07-08,,,,,,,22.71579142282639,25.974750271,18.588972174,23.19927680623264,28.241677402,19.194708987,,,,,,,23.19927680623264,28.241677402,19.194708987,,,,22.71579142282639,25.974750271,18.588972174
2025-07-09,,,,,,,23.858734905291666,27.339004063,18.946434895,24.84383975436111,29.293481157,21.491400367,,,,,,,24.84383975436111,29.293481157,21.491400367,,,,23.858734905291666,27.339004063,18.946434895
2025-07-10,,,,,,,25.24712066013889,29.511402213,18.789813786,26.04266154490625,33.994141078,22.191230515,,,,,,,26.04266154490625,33.994141078,22.191230515,,,,25.24712066013889,29.511402213,18.789813786
2025-07-11,,,,,,,25.57217698156597,30.764793544,18.962003598,26.56544236851389,33.305595024,22.416183559,,,,,,,26.56544236851389,33.305595024,22.416183559,,,,25.57217698156597,30.764793544,18.962003598
2025-07-12,,,,,,,26.563167541930554,27.544116944,25.53553131,26.567211797430556,31.464496478,23.088578552,,,,,,,26.567211797430556,31.464496478,23.088578552,,,,26.563167541930554,27.544116944,25.53553131
2025-07-13,,,,,,,26.144144042569444,27.165633924,25.16760332,25.317290343579863,30.638555877,22.480757227,,,,,,,25.317290343579863,30.638555877,22.480757227,,,,26.144144042569444,27.165633924,25.16760332
2025-07-14,,,,,,,22.970547461982637,26.648954132,18.006976457,23.5823807725625,25.929366542,21.265080258,,,,,,,23.5823807725625,25.929366542,21.265080258,,,,22.970547461982637,26.648954132,18.006976457
2025-07-15,,,,,,,22.675956998326388,26.075431211,18.520256431,22.606917594621528,25.499342096,20.345936121,,,,,,,22.606917594621528,25.499342096,20.345936121,,,,22.675956998326388,26.075431211,18.520256431
2025-07-16,,,,,,,23.28068031595486,27.559462638,18.538361008,24.30960387779514,30.953328906,19.690542105,,,,,,,24.30960387779514,30.953328906,19.690542105,,,,23.28068031595486,27.559462638,18.538361008
2025-07-17,,,,,,,23.079021809496528,26.034952048,17.853345997,24.31166339607986,28.886590129,19.208669123,,,,,,,24.31166339607986,28.886590129,19.208669123,,,,23.079021809496528,26.034952048,17.853345997
2025-07-18,,,,,,,24.758671696586806,27.758327295,18.655436514,25.038487015722225,29.580539126,20.746576519,,,,,,,25.038487015722225,29.580539126,20.746576519,,,,24.758671696586806,27.758327295,18.655436514
2025-07-19,,,,,,,24.409706074114585,26.031179943,22.643465225,20.00071416254861,24.166757931,17.716455864,,,,,,,20.00071416254861,24.166757931,17.716455864,,,,24.409706074114585,26.031179943,22.643465225
2025-07-20,,,,,,,26.581406022833335,30.810240767,23.551462409,23.01023891864236,33.975897768,18.325855387,,,,,,,23.01023891864236,33.975897768,18.325855387,,,,26.581406022833335,30.810240767,23.551462409
2025-07-21,,,,,,,24.225158559975696,28.271521194,18.677845739,23.87524550163889,30.718114354,18.424753261,,,,,,,23.87524550163889,30.718114354,18.424753261,,,,24.225158559975696,28.271521194,18.677845739
2025-07-22,,,,,,,24.07068436366667,27.657342831,18.798905141,23.786823243739583,28.032432101,20.781968252,,,,,,,23.786823243739583,28.032432101,20.781968252,,,,24.07068436366667,27.657342831,18.798905141
2025-07-23,,,,,,,23.148905876711805,26.814174561,14.718882583,22.219465467975695,24.70687705,20.319557665,,,,,,,22.219465467975695,24.70687705,20.319557665,,,,23.148905876711805,26.814174561,14.718882583
2025-07-24,,,,,,,23.79292940990278,27.896240884,18.578313585,24.14011394509375,30.470924403,19.876290384,,,,,,,24.14011394509375,30.470924403,19.876290384,,,,23.79292940990278,27.896240884,18.578313585
2025-07-25,,,,,,,23.929361468072916,27.761720525,18.930432955,23.996815291802083,27.810849712,20.598745668,,,,,,,23.996815291802083,27.810849712,20.598745668,,,,23.929361468072916,27.761720525,18.930432955
2025-07-26,,,,,,,27.246698305524305,28.326162461,26.092586674,23.255737557013887,27.599558636,19.809312853,,,,,,,23.255737557013887,27.599558636,19.809312853,,,,27.246698305524305,28.326162461,26.092586674
2025-07-27,,,,,,,27.609258044809028,28.550736497,26.661444966,23.26172029220139,27.066665237,19.36249848,,,,,,,23.26172029220139,27.066665237,19.36249848,,,,27.609258044809028,28.550736497,26.661444966
2025-07-28,,,,,,,23.776874222958334,27.861409573,18.743706271,23.74096332697569,26.765322529,20.568788655,,,,,,,23.74096332697569,26.765322529,20.568788655,,,,23.776874222958334,27.861409573,18.743706271
2025-07-29,,,,,,,23.517355412777775,27.31621011,18.576153336,23.515034490166666,27.53794428,19.823090905,,,,,,,23.515034490166666,27.53794428,19.823090905,,,,23.517355412777775,27.31621011,18.576153336
2025-07-30,,,,,,,24.013609869013887,27.347825497,15.91574169,23.982600485538192,29.462180074,19.125775911,,,,,,,23.982600485538192,29.462180074,19.125775911,,,,24.013609869013887,27.347825497,15.91574169
2025-07-31,,,,,,,23.440044184062938,26.885990661,14.830245083,22.85116040344755,25.975504233,18.855711439,,,,,,,22.85116040344755,25.975504233,18.855711439,,,,23.440044184062938,26.885990661,14.830245083
2025-08-01,,,,,,,22.79032121891986,26.689588928,18.271151939,22.163683082428573,25.759075212,18.216846692,,,,,,,22.163683082428573,25.759075212,18.216846692,,,,22.79032121891986,26.689588928,18.271151939
2025-08-02,,,,,,,26.535341345447918,28.876102281,25.130604673,23.381991865291667,32.059200592,18.87127148,,,,,,,23.381991865291667,32.059200592,18.87127148,,,,26.535341345447918,28.876102281,25.130604673
2025-08-03,,,,,,,27.330860761739583,29.046791071,25.853131932,23.9581807974375,30.7779417,19.331389444,,,,,,,23.9581807974375,30.7779417,19.331389444,,,,27.330860761739583,29.046791071,25.853131932
2025-08-04,,,,,,,23.78532306392014,27.451582779,18.859226686,22.567224250399306,25.211585174,19.76004465,,,,,,,22.567224250399306,25.211585174,19.76004465,,,,23.78532306392014,27.451582779,18.859226686
2025-08-05,,,,,,,23.147130941812502,26.07658178,18.611947148,23.163174099743056,25.966982382,20.814770631,,,,,,,23.163174099743056,25.966982382,20.814770631,,,,23.147130941812502,26.07658178,18.611947148
2025-08-06,,,,,,,23.294166439024306,26.549857876,13.863851143,23.23754599471875,27.506171171,19.580660657,,,,,,,23.23754599471875,27.506171171,19.580660657,,,,23.294166439024306,26.549857876,13.863851143
2025-08-07,,,,,,,23.235925804993055,26.666983633,16.204890764,22.9012285295625,26.94620789,18.536513098,,,,,,,22.9012285295625,26.94620789,18.536513098,,,,23.235925804993055,26.666983633,16.204890764
2025-08-08,,,,,,,22.653606537791667,26.533788785,18.776946594,21.95634530804861,25.030393696,18.107197139,,,,,,,21.95634530804861,25.030393696,18.107197139,,,,22.653606537791667,26.533788785,18.776946594
2025-08-09,,,,,,,26.500059513715275,27.851597689,25.273525035,22.25734451240972,27.748381926,18.708280871,,,,,,,22.25734451240972,27.748381926,18.708280871,,,,26.500059513715275,27.851597689,25.273525035
2025-08-10,,,,,,,27.767969002250002,29.756032862,26.145512866,24.37677609145139,35.949390758,18.394517711,,,,,,,24.37677609145139,35.949390758,18.394517711,,,,27.767969002250002,29.756032862,26.145512866
2025-08-11,,,,,,,24.713941466454862,29.32366298,18.619957564,24.62132722676736,33.091368796,20.317559451,,,,,,,24.62132722676736,33.091368796,20.317559451,,,,24.713941466454862,29.32366298,18.619957564
2025-08-12,,,,,,,25.838865237680555,32.866935784,18.836372721,25.683881396701388,35.279536194,19.677745875,,,,,,,25.683881396701388,35.279536194,19.677745875,,,,25.838865237680555,32.866935784,18.836372721
2025-08-13,,,,,,,27.06968514575347,31.209606922,18.079008058,26.99184834598264,33.760066431,21.838755201,,,,,,,26.99184834598264,33.760066431,21.838755201,,,,27.06968514575347,31.209606922,18.079008058
2025-08-14,,,,,,,25.80109021821875,28.53766763,17.964834654,25.58458477585764,29.01647147,23.271239074,,,,,,,25.58458477585764,29.01647147,23.271239074,,,,25.80109021821875,28.53766763,17.964834654
2025-08-15,,,,,,,24.206487776781252,28.396163696,18.509459595,24.50486122724653,29.054751455,20.378412041,,,,,,,24.50486122724653,29.054751455,20.378412041,,,,24.206487776781252,28.396163696,18.509459595
2025-08-16,,,,,,,27.893670189416667,30.135761561,26.217035107,23.79025425559375,34.045335469,19.549465807,,,,,,,23.79025425559375,34.045335469,19.549465807,,,,27.893670189416667,30.135761561,26.217035107
2025-08-17,,,,,,,29.117154261267363,31.67703288,27.627652277,25.694627522833333,36.40006013,19.668604706,,,,,,,25.694627522833333,36.40006013,19.668604706,,,,29.117154261267363,31.67703288,27.627652277
2025-08-18,,,,,,,23.856986222163197,28.702479968,18.524246971,23.00038975137153,26.371316867,19.812600697,,,,,,,23.00038975137153,26.371316867,19.812600697,,,,23.856986222163197,28.702479968,18.524246971
2025-08-19,,,,,,,23.309395795958334,27.114435734,18.550783213,22.30039640932986,25.898376529,19.091869202,,,,,,,22.30039640932986,25.898376529,19.091869202,,,,23.309395795958334,27.114435734,18.550783213
2025-08-20,,,,,,,22.901726108000002,26.297879451,17.034837652,22.077628131527778,26.537343009,18.592243311,,,,,,,22.077628131527778,26.537343009,18.592243311,,,,22.901726108000002,26.297879451,17.034837652
2025-08-21,,,,,,,22.491152470913196,26.297870541,13.879870751,21.34889679740625,25.042144578,17.677564528,,,,,,,21.34889679740625,25.042144578,17.677564528,,,,22.491152470913196,26.297870541,13.879870751
2025-08-22,,,,,,,22.28399861094097,25.9757231,18.342587147,21.610553480038195,25.496544483,18.043503481,,,,,,,21.610553480038195,25.496544483,18.043503481,,,,22.28399861094097,25.9757231,18.342587147
2025-08-23,,,,,,,25.59583751331597,27.085764406,24.66488054,20.921790928239584,27.479863908,18.393376749,,,,,,,20.921790928239584,27.479863908,18.393376749,,,,25.59583751331597,27.085764406,24.66488054
2025-08-24,,,,,,,26.940127466746528,29.317891484,25.767865726,23.485317902465276,31.311681455,19.446468501,,,,,,,23.485317902465276,31.311681455,19.446468501,,,,26.940127466746528,29.317891484,25.767865726
2025-08-25,,,,,,,24.86948275109375,28.188590856,16.939541797,23.944983139034722,31.530941026,19.405761431,,,,,,,23.944983139034722,31.530941026,19.405761431,,,,24.86948275109375,28.188590856,16.939541797
2025-08-26,,,,,,,23.87131661112153,27.783311207,18.616750691,23.76640466367361,28.503544541,19.443778965,,,,,,,23.76640466367361,28.503544541,19.443778965,,,,23.87131661112153,27.783311207,18.616750691
2025-08-27,,,,,,,23.703656971565973,27.389876336,16.04185312,23.277644954875,28.205286476,19.240948833,,,,,,,23.277644954875,28.205286476,19.240948833,,,,23.703656971565973,27.389876336,16.04185312
2025-08-28,,,,,,,23.22420423307986,26.715792088,14.273674314,22.543851926645836,26.499847302,18.273165561,,,,,,,22.543851926645836,26.499847302,18.273165561,,,,23.22420423307986,26.715792088,14.273674314
