Date,FCU 01/01 Control Temperature_mean,FCU 01/01 Control Temperature_max,FCU 01/01 Control Temperature_min,FCU 01/01 Entering Temperature_mean,FCU 01/01 Entering Temperature_max,FCU 01/01 Entering Temperature_min,FCU 01/01 Leaving Temperature_mean,FCU 01/01 Leaving Temperature_max,FCU 01/01 Leaving Temperature_min,FCU 01/01 Leaving Temperature Setpoint_mean,FCU 01/01 Leaving Temperature Setpoint_max,FCU 01/01 Leaving Temperature Setpoint_min,FCU 01/01 Temperature Setpoint_mean,FCU 01/01 Temperature Setpoint_max,FCU 01/01 Temperature Setpoint_min
2025-01-01,16.832398856194445,17.647708216,15.686514597,16.832398856194445,17.647708216,15.686514597,17.44932202640278,17.799860443,16.740103836,,,,25.0,25.0,25.0
2025-01-02,16.26332292617361,17.311460175,15.023055243,16.26332292617361,17.311460175,15.023055243,16.82010671577778,17.410323802,15.971244811,,,,25.0,25.0,25.0
2025-01-03,16.056652671465276,17.25807179,14.733161727,16.056652671465276,17.25807179,14.733161727,16.58563496231597,17.272054799,15.60234668,,,,25.0,25.0,25.0
2025-01-04,14.377145587239584,14.960537635,13.924881101,14.377145587239584,14.960537635,13.924881101,15.41868575309028,16.002257065,15.005549502,,,,25.0,25.0,25.0
2025-01-05,14.705556607100695,18.257443243,13.801955766,14.705556607100695,18.257443243,13.801955766,16.055554305628473,26.719132822,14.518137283,,,,25.0,25.0,25.0
2025-01-06,15.55748018725,16.704566964,14.054065471,15.55748018725,16.704566964,14.054065471,16.053524272357638,16.791953608,15.06421642,,,,25.0,25.0,25.0
2025-01-07,15.58295524325,16.846284677,14.07970799,15.58295524325,16.846284677,14.07970799,16.079562247711806,16.908757498,15.042446069,,,,25.0,25.0,25.0
2025-01-08,15.485754459871528,16.85254654,14.009411828,15.485754459871528,16.85254654,14.009411828,15.983531607729166,16.879982755,14.971445567,,,,25.0,25.0,25.0
2025-01-09,15.660785070350695,17.779767367,13.648675454,15.660785070350695,17.779767367,13.648675454,16.710176517083333,22.698113036,14.135925553,,,,25.0,25.0,25.0
2025-01-10,15.421824911100694,16.802425161,13.897359989,15.421824911100694,16.802425161,13.897359989,15.915913767052084,16.80153443,14.895114693,,,,25.0,25.0,25.0
2025-01-11,14.049943012524306,18.474263254,13.573794264,14.049943012524306,18.474263254,13.573794264,15.490897530343751,27.229947531,14.646107369,,,,25.0,25.0,25.0
2025-01-12,14.870809920996528,17.883085563,13.804599209,14.870809920996528,17.883085563,13.804599209,16.27949025548611,22.474275345,14.890181846,,,,25.0,25.0,25.0
2025-01-13,15.844139923899304,17.087276312,14.082241611,15.844139923899304,17.087276312,14.082241611,16.41735098353125,17.165385786,15.163771533,,,,25.0,25.0,25.0
2025-01-14,16.278343639024303,17.269127095,15.102684023,16.278343639024303,17.269127095,15.102684023,16.915933667802083,17.349820321,16.086800604,,,,25.0,25.0,25.0
2025-01-15,16.545316312166666,17.442741879,15.554000026,16.545316312166666,17.442741879,15.554000026,17.193872366159724,17.534348354,16.428472812,,,,25.0,25.0,25.0
2025-01-16,16.60734756746528,17.549424429,15.508024479,16.60734756746528,17.549424429,15.508024479,17.245535588982637,17.738148108,16.265584257,,,,25.0,25.0,25.0
2025-01-17,16.71455485853125,17.602763184,15.784332569,16.71455485853125,17.602763184,15.784332569,17.397662999868054,17.80878023,16.668504942,,,,25.0,25.0,25.0
2025-01-18,15.44427061661111,16.274570166,14.731113904,15.44427061661111,16.274570166,14.731113904,16.5546119288125,17.394368868,15.782762647,,,,25.0,25.0,25.0
2025-01-19,15.02613766829514,18.44220965,14.307553283,15.02613766829514,18.44220965,14.307553283,16.250602827711806,21.835106217,15.326706786,,,,25.0,25.0,25.0
2025-01-20,15.886078774736111,16.994998626,14.301795465,15.886078774736111,16.994998626,14.301795465,16.419443120940972,17.182014368,15.320020922,,,,25.0,25.0,25.0
2025-01-21,16.06809344428472,17.162209327,14.66488259,16.06809344428472,17.162209327,14.66488259,16.611804288177083,17.305382168,15.548936954,,,,25.0,25.0,25.0
2025-01-22,16.061154133496526,17.195910955,14.688164284,16.061154133496526,17.195910955,14.688164284,16.604931504121527,17.271475844,15.579262565,,,,25.0,25.0,25.0
2025-01-23,16.078033084461808,17.088850786,14.799800271,16.078033084461808,17.088850786,14.799800271,16.64002654326042,17.221519041,15.687210475,,,,25.0,25.0,25.0
2025-01-24,16.198322693104167,17.230282274,14.924947082,16.198322693104167,17.230282274,14.924947082,16.780602193777778,17.380675189,15.838614325,,,,25.0,25.0,25.0
2025-01-25,15.051076981052082,16.577106063,14.419400747,15.051076981052082,16.577106063,14.419400747,16.173505368666667,18.836144331,15.489216877,,,,25.0,25.0,25.0
2025-01-26,14.082175294163195,14.411752028,13.939087558,14.082175294163195,14.411752028,13.939087558,15.157192005114585,15.485683716,15.038236334,,,,25.0,25.0,25.0
2025-01-27,15.64292360796875,16.9268138,13.934245649,15.64292360796875,16.9268138,13.934245649,16.157057567173613,16.973833854,14.996240094,,,,25.0,25.0,25.0
2025-01-28,16.041566848097222,17.193013596,14.562517629,16.041566848097222,17.193013596,14.562517629,16.57531023945486,17.29728204,15.513815533,,,,25.0,25.0,25.0
2025-01-29,16.2058656596875,17.22104256,14.92859235,16.2058656596875,17.22104256,14.92859235,16.751517719729165,17.385962099,15.726089028,,,,25.0,25.0,25.0
2025-01-30,16.16030519970486,17.248194164,14.771629104,16.16030519970486,17.248194164,14.771629104,16.694994808423612,17.419508862,15.628503434,,,,25.0,25.0,25.0
2025-01-31,16.25739407086014,17.282621823,14.927132411,16.25739407086014,17.282621823,14.927132411,16.81496341582168,17.425806957,15.82649027,,,,25.0,25.0,25.0
2025-02-01,14.961095739463413,15.516414641,14.502646273,14.961095739463413,15.516414641,14.502646273,16.034252734634148,16.592110842,15.56886088,,,,25.0,25.0,25.0
2025-02-02,15.135529831118056,18.62512949,14.346392309,15.135529831118056,18.62512949,14.346392309,16.55559470300347,24.320546093,15.401467382,,,,25.0,25.0,25.0
2025-02-03,16.059026135354166,17.235461392,14.390948663,16.059026135354166,17.235461392,14.390948663,16.607502997996527,17.29113956,15.454313336,,,,25.0,25.0,25.0
