Date,AHU 1 Exhaust Control Temperature_mean,AHU 1 Exhaust Control Temperature_max,AHU 1 Exhaust Control Temperature_min,AHU 1 Extract Control Temperature_mean,AHU 1 Extract Control Temperature_max,AHU 1 Extract Control Temperature_min,AHU 1 Intake Control Temperature_mean,AHU 1 Intake Control Temperature_max,AHU 1 Intake Control Temperature_min,AHU 1 Supply Control Temperature_mean,AHU 1 Supply Control Temperature_max,AHU 1 Supply Control Temperature_min,AHU 1 Exhaust Entering Temperature_mean,AHU 1 Exhaust Entering Temperature_max,AHU 1 Exhaust Entering Temperature_min,AHU 1 Extract Entering Temperature_mean,AHU 1 Extract Entering Temperature_max,AHU 1 Extract Entering Temperature_min,AHU 1 Intake Entering Temperature_mean,AHU 1 Intake Entering Temperature_max,AHU 1 Intake Entering Temperature_min,AHU 1 Supply Entering Temperature_mean,AHU 1 Supply Entering Temperature_max,AHU 1 Supply Entering Temperature_min,AHU 1 Exhaust Leaving Temperature_mean,AHU 1 Exhaust Leaving Temperature_max,AHU 1 Exhaust Leaving Temperature_min,AHU 1 Extract Leaving Temperature_mean,AHU 1 Extract Leaving Temperature_max,AHU 1 Extract Leaving Temperature_min,AHU 1 Intake Leaving Temperature_mean,AHU 1 Intake Leaving Temperature_max,AHU 1 Intake Leaving Temperature_min,AHU 1 Supply Leaving Temperature_mean,AHU 1 Supply Leaving Temperature_max,AHU 1 Supply Leaving Temperature_min
2025-01-23,,,,,,,,,,20.551830929697914,21.151172313,18.958928025,,,,18.78605958820139,21.322546718,15.873664444,13.220982424222221,29.160961503,5.714649388,,,,,,,18.78605958820139,21.322546718,15.873664444,13.220982424222221,29.160961503,5.714649388,20.551830929697914,21.151172313,18.958928025
2025-01-24,,,,,,,,,,20.460513199055555,21.318182593,19.637289811,,,,18.60271766020139,21.30743324,15.495611407,13.320223342802084,17.7874667,9.122467554,,,,,,,18.60271766020139,21.30743324,15.495611407,13.320223342802084,17.7874667,9.122467554,20.460513199055555,21.318182593,19.637289811
2025-01-25,,,,,,,,,,19.834149226211807,20.355951681,19.452858919,,,,16.3340099485,17.381066384,15.071921656,20.361551993354166,30.653078584,14.887852312,,,,,,,16.3340099485,17.381066384,15.071921656,20.361551993354166,30.653078584,14.887852312,19.834149226211807,20.355951681,19.452858919
2025-01-26,,,,,,,,,,19.578682332947917,19.978520569,19.31152831,,,,15.908697315434027,17.266318672,15.152359145,20.344637000506946,31.965814898,14.733341616,,,,,,,15.908697315434027,17.266318672,15.152359145,20.344637000506946,31.965814898,14.733341616,19.578682332947917,19.978520569,19.31152831
2025-01-27,,,,,,,,,,20.334903567395834,21.260313162,18.750206019,,,,18.126406289479164,20.663053918,15.006820392,12.051097172583333,16.98772371,7.231028753,,,,,,,18.126406289479164,20.663053918,15.006820392,12.051097172583333,16.98772371,7.231028753,20.334903567395834,21.260313162,18.750206019
2025-01-28,,,,,,,,,,20.45945361286111,21.190417623,18.303076718,,,,18.631389004319445,21.334056856,15.526142931,12.734402148180557,17.196015529,8.6602959,,,,,,,18.631389004319445,21.334056856,15.526142931,12.734402148180557,17.196015529,8.6602959,20.45945361286111,21.190417623,18.303076718
2025-01-29,,,,,,,,,,20.578358729864583,21.1884085,19.864728757,,,,18.95956046935764,21.487438434,16.550996983,12.8265085953125,20.454928361,7.101132158,,,,,,,18.95956046935764,21.487438434,16.550996983,12.8265085953125,20.454928361,7.101132158,20.578358729864583,21.1884085,19.864728757
2025-01-30,,,,,,,,,,20.656758675083335,21.158464574,19.208593331,,,,19.191993115722223,21.734869814,16.465885664,14.828661398927084,30.849595206,5.500407399,,,,,,,19.191993115722223,21.734869814,16.465885664,14.828661398927084,30.849595206,5.500407399,20.656758675083335,21.158464574,19.208593331
2025-01-31,,,,,,,,,,20.626343445524476,21.200842243,18.905741637,,,,19.093534101003495,21.613976943,16.118166166,13.435362564178323,27.933972941,6.698510888,,,,,,,19.093534101003495,21.613976943,16.118166166,13.435362564178323,27.933972941,6.698510888,20.626343445524476,21.200842243,18.905741637
2025-02-01,,,,,,,,,,19.849641329188156,20.379110909,19.445918753,,,,16.174842286052264,16.898724257,15.469963487,16.48453222079791,25.859053596,15.560790091,,,,,,,16.174842286052264,16.898724257,15.469963487,16.48453222079791,25.859053596,15.560790091,19.849641329188156,20.379110909,19.445918753
2025-02-02,,,,,,,,,,19.778009844059028,20.282514552,18.115687723,,,,16.834690426302085,17.678327167,15.566781893,19.599964723739582,29.48568789,8.315147035,,,,,,,16.834690426302085,17.678327167,15.566781893,19.599964723739582,29.48568789,8.315147035,19.778009844059028,20.282514552,18.115687723
2025-02-03,,,,,,,,,,20.39561951520139,21.309955794,18.400835499,,,,18.471023861520834,20.858550114,15.311494754,13.973487051520832,17.895927054,10.068902616,,,,,,,18.471023861520834,20.858550114,15.311494754,13.973487051520832,17.895927054,10.068902616,20.39561951520139,21.309955794,18.400835499
2025-02-04,,,,,,,,,,20.65037763732986,21.272364233,19.884191406,,,,18.989839271989585,21.196752823,16.37524023,14.80548599217361,17.809102496,10.970304547,,,,,,,18.989839271989585,21.196752823,16.37524023,14.80548599217361,17.809102496,10.970304547,20.65037763732986,21.272364233,19.884191406
2025-02-05,,,,,,,,,,20.642529946156248,21.269833328,19.611381515,,,,18.988623604079862,21.780222263,15.928737118,13.402455355885417,20.247421911,8.364771998,,,,,,,18.988623604079862,21.780222263,15.928737118,13.402455355885417,20.247421911,8.364771998,20.642529946156248,21.269833328,19.611381515
2025-02-06,,,,,,,,,,20.671794445420137,21.293356515,19.537775204,,,,19.15521154597222,21.97603586,16.432188645,13.165714159538194,19.934203031,5.486606572,,,,,,,19.15521154597222,21.97603586,16.432188645,13.165714159538194,19.934203031,5.486606572,20.671794445420137,21.293356515,19.537775204
2025-02-07,,,,,,,,,,20.692996093413193,21.205146109,19.670926366,,,,18.912705105534723,21.587833709,16.177045782,12.594409466555556,18.370163074,7.696776409,,,,,,,18.912705105534723,21.587833709,16.177045782,12.594409466555556,18.370163074,7.696776409,20.692996093413193,21.205146109,19.670926366
2025-02-08,,,,,,,,,,19.88023926510764,20.343318899,19.57619327,,,,15.826413666225696,16.332193195,15.554323293,17.385926893944443,17.865910628,15.106120344,,,,,,,15.826413666225696,16.332193195,15.554323293,17.385926893944443,17.865910628,15.106120344,19.88023926510764,20.343318899,19.57619327
2025-02-09,,,,,,,,,,19.510341324125,20.186760559,17.783022432,,,,15.747543694541669,17.732101289,15.087645228,14.865119423753473,16.186675625,9.085143088,,,,,,,15.747543694541669,17.732101289,15.087645228,14.865119423753473,16.186675625,9.085143088,19.510341324125,20.186760559,17.783022432
2025-02-10,,,,,,,,,,20.384403164677085,21.184162314,17.85256212,,,,18.4174297740625,21.071679538,15.46302551,12.216110207854166,20.831597962,7.341606342,,,,,,,18.4174297740625,21.071679538,15.46302551,12.216110207854166,20.831597962,7.341606342,20.384403164677085,21.184162314,17.85256212
2025-02-11,,,,,,,,,,20.448402014979166,21.123569284,18.290901195,,,,18.41794461986458,21.206077192,15.311485106,12.134342959635417,17.608402856,7.971609829,,,,,,,18.41794461986458,21.206077192,15.311485106,12.134342959635417,17.608402856,7.971609829,20.448402014979166,21.123569284,18.290901195
2025-02-12,,,,,,,,,,20.4652021056875,21.163272277,17.954056831,,,,18.6341618693125,21.221096632,15.512824133,11.456712994951388,16.327110885,7.804426285,,,,,,,18.6341618693125,21.221096632,15.512824133,11.456712994951388,16.327110885,7.804426285,20.4652021056875,21.163272277,17.954056831
2025-02-13,,,,,,,,,,20.522434095847224,21.247820474,19.240944508,,,,18.699835917225695,21.432951979,15.778773883,11.453508995274305,16.465905733,6.913408305,,,,,,,18.699835917225695,21.432951979,15.778773883,11.453508995274305,16.465905733,6.913408305,20.522434095847224,21.247820474,19.240944508
2025-02-14,,,,,,,,,,20.42757238210764,21.242986922,18.741970492,,,,18.66808873414236,21.261697612,15.742090512,11.527568590708334,19.890083841,5.995616746,,,,,,,18.66808873414236,21.261697612,15.742090512,11.527568590708334,19.890083841,5.995616746,20.42757238210764,21.242986922,18.741970492
2025-02-15,,,,,,,,,,19.94468559748264,20.374255363,18.882017175,,,,16.68213633920486,17.779332031,15.736657264,20.5765735679375,29.550991062,13.506554557,,,,,,,16.68213633920486,17.779332031,15.736657264,20.5765735679375,29.550991062,13.506554557,19.94468559748264,20.374255363,18.882017175
2025-02-16,,,,,,,,,,19.72376003587847,20.192757313,19.267023037,,,,16.168620695229166,16.714464044,15.625176804,16.302195675149306,28.411283815,15.20960245,,,,,,,16.168620695229166,16.714464044,15.625176804,16.302195675149306,28.411283815,15.20960245,19.72376003587847,20.192757313,19.267023037
2025-02-17,,,,,,,,,,20.364374312791668,21.196552454,18.044874818,,,,18.590209638333334,21.033137847,15.72617123,14.26917664077778,29.267464514,5.206581185,,,,,,,18.590209638333334,21.033137847,15.72617123,14.26917664077778,29.267464514,5.206581185,20.364374312791668,21.196552454,18.044874818
2025-02-18,,,,,,,,,,20.384031280871525,21.168894728,18.290969483,,,,18.710964859965276,21.143580922,15.714511727,14.779009196513888,29.709643618,4.519989001,,,,,,,18.710964859965276,21.143580922,15.714511727,14.779009196513888,29.709643618,4.519989001,20.384031280871525,21.168894728,18.290969483
2025-02-19,,,,,,,,,,20.644670883850694,22.900240418,19.790568722,,,,18.868865960784724,21.253210817,16.157393511,14.513245666298612,28.839435084,5.169886949,,,,,,,18.868865960784724,21.253210817,16.157393511,14.513245666298612,28.839435084,5.169886949,20.644670883850694,22.900240418,19.790568722
2025-02-20,,,,,,,,,,20.670122403125003,21.464244273,19.514796679,,,,19.023717715638888,21.436410259,16.063276687,15.889476178840276,18.531517222,11.560475208,,,,,,,19.023717715638888,21.436410259,16.063276687,15.889476178840276,18.531517222,11.560475208,20.670122403125003,21.464244273,19.514796679
2025-02-21,,,,,,,,,,20.934280972947917,21.536876524,20.065995274,,,,19.339308418552083,21.510446318,16.79127724,16.994536033586808,19.196591286,12.887931603,,,,,,,19.339308418552083,21.510446318,16.79127724,16.994536033586808,19.196591286,12.887931603,20.934280972947917,21.536876524,20.065995274
2025-02-22,,,,,,,,,,20.80380085618056,21.153028885,20.492572222,,,,17.718302414253472,18.660234075,16.676245201,17.98381919425,18.989879722,16.853043537,,,,,,,17.718302414253472,18.660234075,16.676245201,17.98381919425,18.989879722,16.853043537,20.80380085618056,21.153028885,20.492572222
2025-02-23,,,,,,,,,,20.10208360051736,20.494925785,19.944310576,,,,16.671763000156247,16.994002328,16.173656191,17.011572692614585,17.631355436,16.138771564,,,,,,,16.671763000156247,16.994002328,16.173656191,17.011572692614585,17.631355436,16.138771564,20.10208360051736,20.494925785,19.944310576
2025-02-24,,,,,,,,,,20.625838920197918,21.564251524,19.270266837,,,,19.181201986475696,21.717709182,16.511818001,15.205232618302084,17.590890367,11.958373582,,,,,,,19.181201986475696,21.717709182,16.511818001,15.205232618302084,17.590890367,11.958373582,20.625838920197918,21.564251524,19.270266837
2025-02-25,,,,,,,,,,20.76417442698264,21.222489202,17.902532084,,,,19.14639945101736,21.576320275,16.186338614,13.541556745163195,18.237948813,8.345266498,,,,,,,19.14639945101736,21.576320275,16.186338614,13.541556745163195,18.237948813,8.345266498,20.76417442698264,21.222489202,17.902532084
2025-02-26,,,,,,,,,,20.83608258552083,21.190080346,19.681019769,,,,19.044699868340278,21.881878137,16.150561978,13.140635850027778,19.322502734,6.722584018,,,,,,,19.044699868340278,21.881878137,16.150561978,13.140635850027778,19.322502734,6.722584018,20.83608258552083,21.190080346,19.681019769
2025-02-27,,,,,,,,,,20.6627496736875,21.61638109,18.328813591,,,,18.995661058399307,21.856494999,16.24025948,13.32698673551736,19.669590754,5.897256608,,,,,,,18.995661058399307,21.856494999,16.24025948,13.32698673551736,19.669590754,5.897256608,20.6627496736875,21.61638109,18.328813591
2025-02-28,,,,,,,,,,20.73611459811189,21.415356114,19.396112685,,,,19.304647990024474,21.945949738,16.590497317,14.015510933776225,19.323957398,5.957702141,,,,,,,19.304647990024474,21.945949738,16.590497317,14.015510933776225,19.323957398,5.957702141,20.73611459811189,21.415356114,19.396112685
2025-03-01,,,,,,,,,,20.53061368056446,21.249734118,20.117504037,,,,16.994728929264806,18.411797183,15.942881408,17.91379891472474,19.684988753,16.410564982,,,,,,,16.994728929264806,18.411797183,15.942881408,17.91379891472474,19.684988753,16.410564982,20.53061368056446,21.249734118,20.117504037
2025-03-02,,,,,,,,,,20.495726518041668,21.320391782,19.599037287,,,,17.093487413881945,18.211310385,16.356100707,17.067876535743054,18.739354593,12.632913927,,,,,,,17.093487413881945,18.211310385,16.356100707,17.067876535743054,18.739354593,12.632913927,20.495726518041668,21.320391782,19.599037287
2025-03-03,,,,,,,,,,20.73266956601389,21.354126183,19.416030988,,,,19.11053623423264,21.615176253,16.134415539,14.861005938569443,18.491070568,11.21001232,,,,,,,19.11053623423264,21.615176253,16.134415539,14.861005938569443,18.491070568,11.21001232,20.73266956601389,21.354126183,19.416030988
2025-03-04,,,,,,,,,,20.79504512653125,21.389680999,19.579102032,,,,19.314330808465275,21.628187065,16.680340363,14.695498711430556,18.028520602,10.363120658,,,,,,,19.314330808465275,21.628187065,16.680340363,14.695498711430556,18.028520602,10.363120658,20.79504512653125,21.389680999,19.579102032
2025-03-05,,,,,,,,,,20.836796599583334,21.707512319,19.617196277,,,,19.537740554232638,21.892753556,17.033459297,15.153721913465278,18.59662602,11.226975996,,,,,,,19.537740554232638,21.892753556,17.033459297,15.153721913465278,18.59662602,11.226975996,20.836796599583334,21.707512319,19.617196277
2025-03-06,,,,,,,,,,21.135909021572914,21.950277557,19.467027853,,,,19.83063466532986,22.065038881,16.764508188,16.4672741693125,19.401949098,10.034190904,,,,,,,19.83063466532986,22.065038881,16.764508188,16.4672741693125,19.401949098,10.034190904,21.135909021572914,21.950277557,19.467027853
2025-03-07,,,,,,,,,,21.230977224871527,21.781895297,20.148609784,,,,19.856873292371528,21.676883739,17.832730496,15.806045169184026,18.773125399,13.039388054,,,,,,,19.856873292371528,21.676883739,17.832730496,15.806045169184026,18.773125399,13.039388054,21.230977224871527,21.781895297,20.148609784
2025-03-08,,,,,,,,,,21.62524675220486,22.193794851,21.20811606,,,,18.679233359899303,21.023704419,17.123547898,18.42406734429861,20.297264984,16.9472048,,,,,,,18.679233359899303,21.023704419,17.123547898,18.42406734429861,20.297264984,16.9472048,21.62524675220486,22.193794851,21.20811606
2025-03-09,,,,,,,,,,21.067000827999998,21.944640697,20.574428489,,,,17.63202347800347,20.188570969,16.508664187,17.293567811753473,19.190497204,15.936065531,,,,,,,17.63202347800347,20.188570969,16.508664187,17.293567811753473,19.190497204,15.936065531,21.067000827999998,21.944640697,20.574428489
2025-03-10,,,,,,,,,,20.799821048402777,21.168245159,19.623022861,,,,19.006845607458335,21.557749732,15.967806016,13.057706231982639,17.170773909,6.593910461,,,,,,,19.006845607458335,21.557749732,15.967806016,13.057706231982639,17.170773909,6.593910461,20.799821048402777,21.168245159,19.623022861
2025-03-11,,,,,,,,,,20.969043450444445,22.325837833,19.284268043,,,,19.19338495725,21.863955511,16.149789251,13.026531722833333,18.6948522,5.822735699,,,,,,,19.19338495725,21.863955511,16.149789251,13.026531722833333,18.6948522,5.822735699,20.969043450444445,22.325837833,19.284268043
2025-03-12,,,,,,,,,,20.777915214694445,21.336161245,19.357388641,,,,19.171601982947916,21.949794984,16.464434864,13.465968028666667,22.088553908,5.665266009,,,,,,,19.171601982947916,21.949794984,16.464434864,13.465968028666667,22.088553908,5.665266009,20.777915214694445,21.336161245,19.357388641
2025-03-13,,,,,,,,,,20.88419366970833,21.846328963,19.05552742,,,,19.08337073928472,21.551779367,16.265133207,12.767491339006945,19.111229999,6.455878851,,,,,,,19.08337073928472,21.551779367,16.265133207,12.767491339006945,19.111229999,6.455878851,20.88419366970833,21.846328963,19.05552742
2025-03-14,,,,,,,,,,20.930583021913193,21.52443465,18.489513977,,,,19.19706897110764,21.61626099,16.86982634,13.128107812274305,21.708912971,6.299153297,,,,,,,19.19706897110764,21.61626099,16.86982634,13.128107812274305,21.708912971,6.299153297,20.930583021913193,21.52443465,18.489513977
2025-03-15,,,,,,,,,,20.536162197875,21.207675707,19.910591787,,,,17.753904992954862,19.018897268,16.59973149,19.934250611677086,31.217070746,16.09609453,,,,,,,17.753904992954862,19.018897268,16.59973149,19.934250611677086,31.217070746,16.09609453,20.536162197875,21.207675707,19.910591787
2025-03-16,,,,,,,,,,20.274098810006947,21.086841983,17.984579126,,,,17.315284362975696,18.602573098,16.331793546,18.979052870791666,30.371386742,8.890646445,,,,,,,17.315284362975696,18.602573098,16.331793546,18.979052870791666,30.371386742,8.890646445,20.274098810006947,21.086841983,17.984579126
2025-03-17,,,,,,,,,,20.644120592093753,21.297172161,17.481199865,,,,18.73610643967361,21.352666204,16.093363724,12.6949172356875,20.007511584,7.361764422,,,,,,,18.73610643967361,21.352666204,16.093363724,12.6949172356875,20.007511584,7.361764422,20.644120592093753,21.297172161,17.481199865
2025-03-18,,,,,,,,,,20.708644956520835,21.207801507,19.740219221,,,,18.80799462120486,21.679011957,15.680506006,13.36525026376389,21.686998501,4.981221843,,,,,,,18.80799462120486,21.679011957,15.680506006,13.36525026376389,21.686998501,4.981221843,20.708644956520835,21.207801507,19.740219221
2025-03-19,,,,,,,,,,20.779871399309027,21.522087812,19.512597744,,,,19.025531754913192,21.515244265,15.926117548,14.122270828520833,22.768589513,4.08667609,,,,,,,19.025531754913192,21.515244265,15.926117548,14.122270828520833,22.768589513,4.08667609,20.779871399309027,21.522087812,19.512597744
2025-03-20,,,,,,,,,,20.88888812057292,21.67847815,19.593304951,,,,19.31044927223958,21.697355496,16.525704151,14.77432502070139,19.027905682,6.475974633,,,,,,,19.31044927223958,21.697355496,16.525704151,14.77432502070139,19.027905682,6.475974633,20.88888812057292,21.67847815,19.593304951
2025-03-21,,,,,,,,,,20.993948835020834,21.426689069,19.591123286,,,,19.251746600350696,21.442730873,16.942555574,14.351381592368057,17.19263582,8.538781472,,,,,,,19.251746600350696,21.442730873,16.942555574,14.351381592368057,17.19263582,8.538781472,20.993948835020834,21.426689069,19.591123286
2025-03-22,,,,,,,,,,21.23754707504514,22.51841766,20.695918041,,,,17.85015078448611,19.600892131,16.889409559,17.63714441320486,19.535039701,16.632569326,,,,,,,17.85015078448611,19.600892131,16.889409559,17.63714441320486,19.535039701,16.632569326,21.23754707504514,22.51841766,20.695918041
2025-03-23,,,,,,,,,,20.705415273892363,21.373219359,18.269016043,,,,18.047489890708334,19.421688984,16.516329435,13.71170076109375,17.108907625,10.007994585,,,,,,,18.047489890708334,19.421688984,16.516329435,13.71170076109375,17.108907625,10.007994585,20.705415273892363,21.373219359,18.269016043
2025-03-24,,,,,,,,,,20.93750473098611,22.156754739,17.995545212,,,,19.17176084202778,21.26563755,16.071347193,14.895455217517359,18.862653864,7.590670527,,,,,,,19.17176084202778,21.26563755,16.071347193,14.895455217517359,18.862653864,7.590670527,20.93750473098611,22.156754739,17.995545212
2025-03-25,,,,,,,,,,21.407412680413195,22.297055784,19.893149564,,,,19.866400924934027,21.747611015,18.050203891,16.710744705159723,18.848449651,12.796330307,,,,,,,19.866400924934027,21.747611015,18.050203891,16.710744705159723,18.848449651,12.796330307,21.407412680413195,22.297055784,19.893149564
2025-03-26,,,,,,,,,,21.365035067218752,22.901903182,18.613386054,,,,19.84138505389236,22.015109904,16.910470139,16.017317728895833,18.932610385,8.73461375,,,,,,,19.84138505389236,22.015109904,16.910470139,16.017317728895833,18.932610385,8.73461375,21.365035067218752,22.901903182,18.613386054
2025-03-27,,,,,,,,,,21.401432169993054,22.09796791,20.001170449,,,,20.202216016763888,22.05154705,18.158126605,17.228504690190974,19.865391034,13.217484487,,,,,,,20.202216016763888,22.05154705,18.158126605,17.228504690190974,19.865391034,13.217484487,21.401432169993054,22.09796791,20.001170449
