Date,AHU 2 Exhaust Control Temperature_mean,AHU 2 Exhaust Control Temperature_max,AHU 2 Exhaust Control Temperature_min,AHU 2 Extract Control Temperature_mean,AHU 2 Extract Control Temperature_max,AHU 2 Extract Control Temperature_min,AHU 2 Intake Control Temperature_mean,AHU 2 Intake Control Temperature_max,AHU 2 Intake Control Temperature_min,AHU 2 Supply Control Temperature_mean,AHU 2 Supply Control Temperature_max,AHU 2 Supply Control Temperature_min,AHU 2 Exhaust Entering Temperature_mean,AHU 2 Exhaust Entering Temperature_max,AHU 2 Exhaust Entering Temperature_min,AHU 2 Extract Entering Temperature_mean,AHU 2 Extract Entering Temperature_max,AHU 2 Extract Entering Temperature_min,AHU 2 Intake Entering Temperature_mean,AHU 2 Intake Entering Temperature_max,AHU 2 Intake Entering Temperature_min,AHU 2 Supply Entering Temperature_mean,AHU 2 Supply Entering Temperature_max,AHU 2 Supply Entering Temperature_min,AHU 2 Exhaust Leaving Temperature_mean,AHU 2 Exhaust Leaving Temperature_max,AHU 2 Exhaust Leaving Temperature_min,AHU 2 Extract Leaving Temperature_mean,AHU 2 Extract Leaving Temperature_max,AHU 2 Extract Leaving Temperature_min,AHU 2 Intake Leaving Temperature_mean,AHU 2 Intake Leaving Temperature_max,AHU 2 Intake Leaving Temperature_min,AHU 2 Supply Leaving Temperature_mean,AHU 2 Supply Leaving Temperature_max,AHU 2 Supply Leaving Temperature_min
2025-01-22,,,,,,,,,,19.564690547020835,21.58435825,16.23635855,,,,19.186786317045136,21.604156519,15.971224311,10.720629877055556,24.547505873,1.829838055,,,,,,,19.186786317045136,21.604156519,15.971224311,10.720629877055556,24.547505873,1.829838055,19.564690547020835,21.58435825,16.23635855
2025-01-23,,,,,,,,,,19.510449403520834,21.245082171,17.218175905,,,,18.94713165065625,21.450175387,16.067790007,11.332506364006944,32.205521281,3.601157394,,,,,,,18.94713165065625,21.450175387,16.067790007,11.332506364006944,32.205521281,3.601157394,19.510449403520834,21.245082171,17.218175905
2025-01-24,,,,,,,,,,19.162598204916666,21.377623008,16.421349066,,,,19.10715622192361,21.536078345,16.246258655,12.967283130829863,18.768116611,7.701734609,,,,,,,19.10715622192361,21.536078345,16.246258655,12.967283130829863,18.768116611,7.701734609,19.162598204916666,21.377623008,16.421349066
2025-01-25,,,,,,,,,,17.990187830225693,21.343885251,16.069946379,,,,16.673656454128473,19.454160267,15.033733466,14.687378896131943,25.884479611,3.520709845,,,,,,,16.673656454128473,19.454160267,15.033733466,14.687378896131943,25.884479611,3.520709845,17.990187830225693,21.343885251,16.069946379
2025-01-26,,,,,,,,,,18.133983225385418,21.597291711,16.108566903,,,,17.135044430819445,19.083955992,15.31355435,14.251135665541666,24.740332727,2.571308712,,,,,,,17.135044430819445,19.083955992,15.31355435,14.251135665541666,24.740332727,2.571308712,18.133983225385418,21.597291711,16.108566903
2025-01-27,,,,,,,,,,18.98013146679514,21.250827712,16.385219023,,,,18.274880635517363,20.893671234,14.960210882,10.654796578243056,16.670391744,4.638490603,,,,,,,18.274880635517363,20.893671234,14.960210882,10.654796578243056,16.670391744,4.638490603,18.98013146679514,21.250827712,16.385219023
2025-01-28,,,,,,,,,,19.366938025555555,21.413856949,17.194866855,,,,18.63781541855903,21.360254943,15.257916734,11.021196155732639,16.737676929,6.136321086,,,,,,,18.63781541855903,21.360254943,15.257916734,11.021196155732639,16.737676929,6.136321086,19.366938025555555,21.413856949,17.194866855
2025-01-29,,,,,,,,,,19.251114642423612,21.356750878,17.018144636,,,,18.125120376600695,21.564909498,13.753634002,10.709963542628472,18.091786296,5.37095103,,,,,,,18.125120376600695,21.564909498,13.753634002,10.709963542628472,18.091786296,5.37095103,19.251114642423612,21.356750878,17.018144636
2025-01-30,,,,,,,,,,19.58444893302778,21.420010273,15.496400351,,,,19.19813633277778,21.911992352,14.707843394,11.892460697295139,27.055995873,4.412173411,,,,,,,19.19813633277778,21.911992352,14.707843394,11.892460697295139,27.055995873,4.412173411,19.58444893302778,21.420010273,15.496400351
2025-01-31,,,,,,,,,,19.397232549157344,21.340982305,17.123183977,,,,19.257720741146855,21.694259053,16.506543521,12.810200130206294,34.273619988,4.379617632,,,,,,,19.257720741146855,21.694259053,16.506543521,12.810200130206294,34.273619988,4.379617632,19.397232549157344,21.340982305,17.123183977
2025-02-01,,,,,,,,,,18.126706455066202,20.725071236,17.583092183,,,,16.566394129574913,19.034532396,16.002532318,15.49486712991986,18.474426599,4.955362636,,,,,,,16.566394129574913,19.034532396,16.002532318,15.49486712991986,18.474426599,4.955362636,18.126706455066202,20.725071236,17.583092183
2025-02-02,,,,,,,,,,18.31360707546875,21.721903041,16.328108786,,,,17.00345501571875,19.315887393,15.171454884,14.933671323805555,25.82075323,4.767830846,,,,,,,17.00345501571875,19.315887393,15.171454884,14.933671323805555,25.82075323,4.767830846,18.31360707546875,21.721903041,16.328108786
2025-02-03,,,,,,,,,,19.35477992015278,21.261443374,17.1727944,,,,18.78199972537847,21.190579586,15.248869911,13.065899716107639,18.970585997,8.153261664,,,,,,,18.78199972537847,21.190579586,15.248869911,13.065899716107639,18.970585997,8.153261664,19.35477992015278,21.261443374,17.1727944
2025-02-04,,,,,,,,,,19.52843353832639,21.213406231,16.610004673,,,,19.064850690017362,21.712700167,15.816875752,13.640161138524306,18.496798504,10.020131269,,,,,,,19.064850690017362,21.712700167,15.816875752,13.640161138524306,18.496798504,10.020131269,19.52843353832639,21.213406231,16.610004673
2025-02-05,,,,,,,,,,19.516545613263887,21.198699362,17.701304581,,,,18.88768091916667,21.897772247,15.768077454,12.506219906614582,19.21668842,6.39112988,,,,,,,18.88768091916667,21.897772247,15.768077454,12.506219906614582,19.21668842,6.39112988,19.516545613263887,21.198699362,17.701304581
2025-02-06,,,,,,,,,,19.507064661118058,21.30063376,17.761072526,,,,18.906927066934028,22.289533349,15.065902767,11.98018486209375,18.890280449,2.744589982,,,,,,,18.906927066934028,22.289533349,15.065902767,11.98018486209375,18.890280449,2.744589982,19.507064661118058,21.30063376,17.761072526
2025-02-07,,,,,,,,,,19.530071838881945,21.164477089,17.674068419,,,,18.873036896086806,21.601782133,15.613277043,12.197342402684027,19.48291044,6.177748309,,,,,,,18.873036896086806,21.601782133,15.613277043,12.197342402684027,19.48291044,6.177748309,19.530071838881945,21.164477089,17.674068419
2025-02-08,,,,,,,,,,17.884583275864586,18.518371679,17.568727695,,,,15.855065291815972,16.266954133,15.397370141,18.322307076305556,19.452016869,15.059115428,,,,,,,15.855065291815972,16.266954133,15.397370141,18.322307076305556,19.452016869,15.059115428,17.884583275864586,18.518371679,17.568727695
2025-02-09,,,,,,,,,,17.86062654151389,21.095701849,16.716144538,,,,16.397789045756944,19.040944369,15.534934587,13.524216925843751,16.518503624,6.399626123,,,,,,,16.397789045756944,19.040944369,15.534934587,13.524216925843751,16.518503624,6.399626123,17.86062654151389,21.095701849,16.716144538
2025-02-10,,,,,,,,,,19.684499337201387,21.721307566,16.965027193,,,,19.035225846059028,21.556480998,15.579394033,11.995195143072916,32.74854236,4.84509955,,,,,,,19.035225846059028,21.556480998,15.579394033,11.995195143072916,32.74854236,4.84509955,19.684499337201387,21.721307566,16.965027193
2025-02-11,,,,,,,,,,19.224823466013888,21.24089745,16.178406249,,,,18.42805907507986,21.146781123,14.993955735,11.881783375343751,19.766403302,5.871375273,,,,,,,18.42805907507986,21.146781123,14.993955735,11.881783375343751,19.766403302,5.871375273,19.224823466013888,21.24089745,16.178406249
2025-02-12,,,,,,,,,,19.419162425989583,21.211280233,16.256518563,,,,18.765151073927083,21.203690415,15.750060708,10.71546643112847,17.825355373,5.853492401,,,,,,,18.765151073927083,21.203690415,15.750060708,10.71546643112847,17.825355373,5.853492401,19.419162425989583,21.211280233,16.256518563
2025-02-13,,,,,,,,,,19.41130610032639,21.326933224,16.959838355,,,,18.706053241236113,21.475312782,15.501156976,10.810025784715277,18.027425643,4.886710274,,,,,,,18.706053241236113,21.475312782,15.501156976,10.810025784715277,18.027425643,4.886710274,19.41130610032639,21.326933224,16.959838355
2025-02-14,,,,,,,,,,19.182615678559028,21.269787999,16.624527955,,,,18.95035009998611,21.133036438,16.505528257,11.07840092671875,23.181283848,3.896792776,,,,,,,18.95035009998611,21.133036438,16.505528257,11.07840092671875,23.181283848,3.896792776,19.182615678559028,21.269787999,16.624527955
2025-02-15,,,,,,,,,,18.328232797663194,21.467041284,16.483170333,,,,17.524781435583336,19.794006407,15.167521709,15.473822455885417,36.644282057,2.460080212,,,,,,,17.524781435583336,19.794006407,15.167521709,15.473822455885417,36.644282057,2.460080212,18.328232797663194,21.467041284,16.483170333
2025-02-16,,,,,,,,,,18.017028139937498,21.165525746,16.1903315,,,,17.112510049947915,19.024216683,15.54783035,12.441362432798611,23.527080593,2.675848777,,,,,,,17.112510049947915,19.024216683,15.54783035,12.441362432798611,23.527080593,2.675848777,18.017028139937498,21.165525746,16.1903315
2025-02-17,,,,,,,,,,19.584927158,21.861899803,16.696483315,,,,19.084720489836805,21.510183772,16.353059013,10.576476490434027,35.435469092,2.203454062,,,,,,,19.084720489836805,21.510183772,16.353059013,10.576476490434027,35.435469092,2.203454062,19.584927158,21.861899803,16.696483315
2025-02-18,,,,,,,,,,19.465671859256943,21.623927515,16.714868327,,,,19.143440699881943,21.092199422,16.26239231,12.75076413596875,37.555516591,2.711606963,,,,,,,19.143440699881943,21.092199422,16.26239231,12.75076413596875,37.555516591,2.711606963,19.465671859256943,21.623927515,16.714868327
2025-02-19,,,,,,,,,,19.66230559173264,21.711883408,16.912328688,,,,19.26273362095486,21.14041345,16.494565821,11.366970952996528,36.688973332,2.821477318,,,,,,,19.26273362095486,21.14041345,16.494565821,11.366970952996528,36.688973332,2.821477318,19.66230559173264,21.711883408,16.912328688
2025-02-20,,,,,,,,,,19.475222954319445,21.204261072,16.552224708,,,,19.17064443459722,21.335186623,16.189700107,14.813847723708331,19.104274693,9.400960236,,,,,,,19.17064443459722,21.335186623,16.189700107,14.813847723708331,19.104274693,9.400960236,19.475222954319445,21.204261072,16.552224708
2025-02-21,,,,,,,,,,19.796112657638886,21.304703809,18.205913252,,,,19.46897212230903,21.475674336,17.099044802,15.874270613020833,19.580939886,10.870817089,,,,,,,19.46897212230903,21.475674336,17.099044802,15.874270613020833,19.580939886,10.870817089,19.796112657638886,21.304703809,18.205913252
2025-02-22,,,,,,,,,,18.36473476426389,18.76902487,17.749517026,,,,17.56329425948958,18.441277441,16.733247462,16.602549430163194,17.161018307,15.822374058,,,,,,,17.56329425948958,18.441277441,16.733247462,16.602549430163194,17.161018307,15.822374058,18.36473476426389,18.76902487,17.749517026
2025-02-23,,,,,,,,,,17.886921186625003,18.290365382,17.561152639,,,,16.915917910211803,17.343341265,16.120116602,16.08191879809028,16.629494899,15.236185408,,,,,,,16.915917910211803,17.343341265,16.120116602,16.08191879809028,16.629494899,15.236185408,17.886921186625003,18.290365382,17.561152639
2025-02-24,,,,,,,,,,19.497743276524304,21.282660489,17.025934721,,,,19.351041570503472,22.072565394,16.560227262,14.45193961317014,18.849443027,10.197807717,,,,,,,19.351041570503472,22.072565394,16.560227262,14.45193961317014,18.849443027,10.197807717,19.497743276524304,21.282660489,17.025934721
2025-02-25,,,,,,,,,,19.570890061954863,21.199855299,16.681726446,,,,19.117703063291668,21.831232156,16.186057818,12.633708330017361,18.623910978,6.265974909,,,,,,,19.117703063291668,21.831232156,16.186057818,12.633708330017361,18.623910978,6.265974909,19.570890061954863,21.199855299,16.681726446
2025-02-26,,,,,,,,,,19.574534104447917,21.235403338,16.961737977,,,,19.10555617878125,21.787821954,16.249223583,12.146398288600695,20.549875144,4.167122576,,,,,,,19.10555617878125,21.787821954,16.249223583,12.146398288600695,20.549875144,4.167122576,19.574534104447917,21.235403338,16.961737977
2025-02-27,,,,,,,,,,19.60816277320486,22.245233728,17.434387488,,,,19.062559602784724,21.931612619,15.676164476,12.619505332756944,20.73464183,3.834689128,,,,,,,19.062559602784724,21.931612619,15.676164476,12.619505332756944,20.73464183,3.834689128,19.60816277320486,22.245233728,17.434387488
2025-02-28,,,,,,,,,,19.666010800772725,21.233237969,17.861322238,,,,18.906292567926574,22.182617193,14.678058575,12.96908305038112,19.870144163,3.624607712,,,,,,,18.906292567926574,22.182617193,14.678058575,12.96908305038112,19.870144163,3.624607712,19.666010800772725,21.233237969,17.861322238
2025-03-01,,,,,,,,,,18.385633273324043,18.854875181,17.330368891,,,,16.44714806648432,17.181575303,15.855739619,16.49746764850174,20.625047152,14.241429111,,,,,,,16.44714806648432,17.181575303,15.855739619,16.49746764850174,20.625047152,14.241429111,18.385633273324043,18.854875181,17.330368891
2025-03-02,,,,,,,,,,18.45126426975,19.758072308,18.056372051,,,,16.962809646309026,18.959478501,15.832221923,15.59133351188889,16.701266623,7.69635318,,,,,,,16.962809646309026,18.959478501,15.832221923,15.59133351188889,16.701266623,7.69635318,18.45126426975,19.758072308,18.056372051
2025-03-03,,,,,,,,,,19.790055398465277,21.158169633,17.943096948,,,,19.12694447821875,22.061887965,14.885672031,14.094563515048613,18.625058117,10.070071066,,,,,,,19.12694447821875,22.061887965,14.885672031,14.094563515048613,18.625058117,10.070071066,19.790055398465277,21.158169633,17.943096948
2025-03-04,,,,,,,,,,19.75537785695139,21.287528741,17.680954844,,,,19.27614139830903,21.559441626,16.132167031,13.841706971760416,18.95549088,8.266133308,,,,,,,19.27614139830903,21.559441626,16.132167031,13.841706971760416,18.95549088,8.266133308,19.75537785695139,21.287528741,17.680954844
2025-03-05,,,,,,,,,,19.817682669503473,21.21309499,17.56829093,,,,19.637536414833335,21.931482551,16.998753295,14.32558736907639,18.519189494,9.698117862,,,,,,,19.637536414833335,21.931482551,16.998753295,14.32558736907639,18.519189494,9.698117862,19.817682669503473,21.21309499,17.56829093
2025-03-06,,,,,,,,,,20.351698596086806,21.204615749,19.112259839,,,,19.87127479842708,22.226509564,16.67268536,15.552522881100694,19.596279018,8.271388274,,,,,,,19.87127479842708,22.226509564,16.67268536,15.552522881100694,19.596279018,8.271388274,20.351698596086806,21.204615749,19.112259839
2025-03-07,,,,,,,,,,20.3212512770625,21.210258691,18.947820334,,,,19.83003941684028,21.594993585,17.534741312,14.949229273336805,18.493324319,11.192092437,,,,,,,19.83003941684028,21.594993585,17.534741312,14.949229273336805,18.493324319,11.192092437,20.3212512770625,21.210258691,18.947820334
2025-03-08,,,,,,,,,,19.60978920704514,20.135041639,19.085796643,,,,18.023444855416667,19.903946062,16.968078703,17.15520057819097,18.730826091,16.064386514,,,,,,,18.023444855416667,19.903946062,16.968078703,17.15520057819097,18.730826091,16.064386514,19.60978920704514,20.135041639,19.085796643
2025-03-09,,,,,,,,,,19.002277341819443,19.700160563,18.543625819,,,,17.478725921177084,19.402356014,16.448372296,16.01639093903125,17.488410172,13.913931473,,,,,,,17.478725921177084,19.402356014,16.448372296,16.01639093903125,17.488410172,13.913931473,19.002277341819443,19.700160563,18.543625819
2025-03-10,,,,,,,,,,19.78584697139583,21.267999299,18.285588777,,,,19.165237522371527,22.005140051,15.972257061,11.942469174104167,18.014035279,3.885232257,,,,,,,19.165237522371527,22.005140051,15.972257061,11.942469174104167,18.014035279,3.885232257,19.78584697139583,21.267999299,18.285588777
2025-03-11,,,,,,,,,,20.004080969666667,21.337531084,18.286158348,,,,19.160496692458334,21.948405814,16.290672874,12.224336498715278,19.545377315,3.529203837,,,,,,,19.160496692458334,21.948405814,16.290672874,12.224336498715278,19.545377315,3.529203837,20.004080969666667,21.337531084,18.286158348
2025-03-12,,,,,,,,,,19.853935569072917,21.207265619,18.311537754,,,,19.138291498395834,22.179757242,15.84422648,13.209586599145833,26.88393957,3.80676693,,,,,,,19.138291498395834,22.179757242,15.84422648,13.209586599145833,26.88393957,3.80676693,19.853935569072917,21.207265619,18.311537754
2025-03-13,,,,,,,,,,19.976312242861113,21.358601116,18.332195562,,,,19.337583991927083,21.918850638,16.475866181,12.108306858520834,19.923150531,4.034446533,,,,,,,19.337583991927083,21.918850638,16.475866181,12.108306858520834,19.923150531,4.034446533,19.976312242861113,21.358601116,18.332195562
2025-03-14,,,,,,,,,,20.007851215822917,21.231176039,18.040312294,,,,19.24443267381597,21.777604126,16.617932424,12.446132482000001,24.637587513,4.107119077,,,,,,,19.24443267381597,21.777604126,16.617932424,12.446132482000001,24.637587513,4.107119077,20.007851215822917,21.231176039,18.040312294
2025-03-15,,,,,,,,,,18.99216981174653,21.641609509,17.765401247,,,,17.411269809822915,19.81569858,15.834445626,16.689082512555554,24.937652272,2.546053007,,,,,,,17.411269809822915,19.81569858,15.834445626,16.689082512555554,24.937652272,2.546053007,18.99216981174653,21.641609509,17.765401247
2025-03-16,,,,,,,,,,18.626890884659723,21.5887386,17.037470771,,,,17.783856113534725,19.588761418,15.832732837,16.19847755482639,25.107777101,4.555691127,,,,,,,17.783856113534725,19.588761418,15.832732837,16.19847755482639,25.107777101,4.555691127,18.626890884659723,21.5887386,17.037470771
2025-03-17,,,,,,,,,,19.754514905440974,21.340537801,17.721069309,,,,19.107258965211805,21.327677416,16.390637747,11.782612066125001,22.705369186,5.524194128,,,,,,,19.107258965211805,21.327677416,16.390637747,11.782612066125001,22.705369186,5.524194128,19.754514905440974,21.340537801,17.721069309
2025-03-18,,,,,,,,,,19.5065952715,21.165230746,15.150607751,,,,18.93235060955208,21.81357855,15.398714187,12.953446288652778,22.208624327,2.065356822,,,,,,,18.93235060955208,21.81357855,15.398714187,12.953446288652778,22.208624327,2.065356822,19.5065952715,21.165230746,15.150607751
2025-03-19,,,,,,,,,,19.853380345836808,21.197116158,17.842089319,,,,19.01956273938889,21.544558205,15.781257348,13.97713712354514,25.04967022,1.933265641,,,,,,,19.01956273938889,21.544558205,15.781257348,13.97713712354514,25.04967022,1.933265641,19.853380345836808,21.197116158,17.842089319
2025-03-20,,,,,,,,,,19.9565288210625,21.227644781,18.188199815,,,,19.18882290164236,21.838916976,15.634056313,14.213240992423612,18.974189963,4.627894958,,,,,,,19.18882290164236,21.838916976,15.634056313,14.213240992423612,18.974189963,4.627894958,19.9565288210625,21.227644781,18.188199815
2025-03-21,,,,,,,,,,20.15165762864236,21.148170449,18.920035866,,,,19.353234911631944,21.536231158,16.44735599,13.868961651854168,18.982012578,7.100536373,,,,,,,19.353234911631944,21.536231158,16.44735599,13.868961651854168,18.982012578,7.100536373,20.15165762864236,21.148170449,18.920035866
2025-03-22,,,,,,,,,,19.39798172482986,19.70823879,18.925074513,,,,17.770801093333333,20.025726431,16.844723128,16.621102958659723,18.266030098,15.52563021,,,,,,,17.770801093333333,20.025726431,16.844723128,16.621102958659723,18.266030098,15.52563021,19.39798172482986,19.70823879,18.925074513
2025-03-23,,,,,,,,,,19.80806048829514,21.762227185,18.664054666,,,,18.36180474126389,19.985358778,16.349022744,12.462479717850695,16.836273087,7.980143638,,,,,,,18.36180474126389,19.985358778,16.349022744,12.462479717850695,16.836273087,7.980143638,19.80806048829514,21.762227185,18.664054666
2025-03-24,,,,,,,,,,20.00810928345833,21.162029365,18.50705447,,,,18.778815665989583,21.321581125,15.58391655,13.646049654173611,19.228869082,5.794808049,,,,,,,18.778815665989583,21.321581125,15.58391655,13.646049654173611,19.228869082,5.794808049,20.00810928345833,21.162029365,18.50705447
2025-03-25,,,,,,,,,,19.930958814614584,21.178950445,17.170648425,,,,18.451662526416666,21.775079525,11.45698027,14.546350894677083,19.496704382,11.155518151,,,,,,,18.451662526416666,21.775079525,11.45698027,14.546350894677083,19.496704382,11.155518151,19.930958814614584,21.178950445,17.170648425
2025-03-26,,,,,,,,,,20.34201743582986,21.413720128,19.021272978,,,,19.72881264998264,22.073492834,16.946525637,15.182527828916667,19.365559498,6.714738013,,,,,,,19.72881264998264,22.073492834,16.946525637,15.182527828916667,19.365559498,6.714738013,20.34201743582986,21.413720128,19.021272978
2025-03-27,,,,,,,,,,20.388484044142363,21.272506233,18.822474755,,,,20.235743688187497,22.060246837,17.9548377,16.349874320920136,20.136278,11.673247349,,,,,,,20.235743688187497,22.060246837,17.9548377,16.349874320920136,20.136278,11.673247349,20.388484044142363,21.272506233,18.822474755
