Date,FCU 08/01 Control Temperature_mean,FCU 08/01 Control Temperature_max,FCU 08/01 Control Temperature_min,FCU 08/01 Entering Temperature_mean,FCU 08/01 Entering Temperature_max,FCU 08/01 Entering Temperature_min,FCU 08/01 Leaving Temperature_mean,FCU 08/01 Leaving Temperature_max,FCU 08/01 Leaving Temperature_min,FCU 08/01 Leaving Temperature Setpoint_mean,FCU 08/01 Leaving Temperature Setpoint_max,FCU 08/01 Leaving Temperature Setpoint_min,FCU 08/01 Temperature Setpoint_mean,FCU 08/01 Temperature Setpoint_max,FCU 08/01 Temperature Setpoint_min
2025-01-01,22.52231735344097,23.799413778,20.553664533,22.52231735344097,23.799413778,20.553664533,23.12518898504514,24.316150623,17.935204665,,,,20.0,20.0,20.0
2025-01-02,23.438020169385414,24.929310907,21.000134356,23.438020169385414,24.929310907,21.000134356,24.476221788958334,25.280011183,22.693553818,,,,20.0,20.0,20.0
2025-01-03,23.803529955920137,24.931568508,21.366066281,23.803529955920137,24.931568508,21.366066281,24.869190803756947,27.035191069,23.696785475,,,,20.0,20.0,20.0
2025-01-04,22.732113845541665,23.979114644,21.630890783,22.732113845541665,23.979114644,21.630890783,23.832517727114585,25.021438988,22.771681028,,,,20.0,20.0,20.0
2025-01-05,20.632043283652777,21.618938797,18.739187944,20.632043283652777,21.618938797,18.739187944,21.754718200885417,22.756310603,21.195931409,,,,20.0,20.0,20.0
2025-01-06,21.37014139432986,23.643919992,18.817157853,21.37014139432986,23.643919992,18.817157853,22.508697723215278,24.493052388,19.310754764,,,,20.0,20.0,20.0
2025-01-07,22.9331804965,24.915886288,19.7001297,22.9331804965,24.915886288,19.7001297,24.053495045972223,25.833959114,21.025631157,,,,20.0,20.0,20.0
2025-01-08,23.824945586850692,25.138628279,21.161253013,23.824945586850692,25.138628279,21.161253013,24.874174136534723,26.464178158,23.444838699,,,,20.0,20.0,20.0
2025-01-09,23.90949120113889,25.287183771,19.155329991,23.90949120113889,25.287183771,19.155329991,25.030645856118056,26.797074435,21.943737754,,,,20.0,20.0,20.0
2025-01-10,24.151192505906252,25.431107167,21.07235913,24.151192505906252,25.431107167,21.07235913,25.220785609979167,26.078732565,23.822647186,,,,20.0,20.0,20.0
2025-01-11,23.428902552493057,24.467151327,19.427466696,23.428902552493057,24.467151327,19.427466696,24.51483217980903,25.523180849,21.825294259,,,,20.0,20.0,20.0
2025-01-12,21.745808034506943,22.439522568,19.42935213,21.745808034506943,22.439522568,19.42935213,22.74084555555903,23.270423739,22.136043827,,,,20.0,20.0,20.0
2025-01-13,22.087042640472223,23.297593107,19.705318944,22.087042640472223,23.297593107,19.705318944,22.947078913881946,23.785906381,20.322922642,,,,20.0,20.0,20.0
2025-01-14,21.738776598072917,23.434007185,19.474237622,21.738776598072917,23.434007185,19.474237622,20.050764616059027,24.35181051,14.772665995,,,,20.0,20.0,20.0
2025-01-15,22.525297291114583,23.931380647,19.440153487,22.525297291114583,23.931380647,19.440153487,21.10514123850347,24.868193559,12.692258846,,,,20.0,20.0,20.0
2025-01-16,22.48402842684375,23.985053302,19.509604898,22.48402842684375,23.985053302,19.509604898,20.521986703847222,24.966089258,11.972375528,,,,20.0,20.0,20.0
2025-01-17,22.87249310364236,24.478474525,20.057375952,22.87249310364236,24.478474525,20.057375952,21.726429328715277,25.047310837,12.755538039,,,,20.0,20.0,20.0
2025-01-18,23.644175708958333,24.514160909,22.962376475,23.644175708958333,24.514160909,22.962376475,24.568418600881945,25.529855961,23.579525316,,,,20.0,20.0,20.0
2025-01-19,21.622043087444446,22.95156868,19.7659413,21.622043087444446,22.95156868,19.7659413,22.822439607621526,24.009014545,22.047907289,,,,20.0,20.0,20.0
2025-01-20,22.058040294944444,23.716870178,19.497324126,22.058040294944444,23.716870178,19.497324126,23.067607534722224,25.297673136,20.236322157,,,,20.0,20.0,20.0
2025-01-21,23.069595031194446,24.237963943,20.813820146,23.069595031194446,24.237963943,20.813820146,23.8826922118125,24.827004636,22.168019509,,,,20.0,20.0,20.0
