Date,FCU 09/01 Control Temperature_mean,FCU 09/01 Control Temperature_max,FCU 09/01 Control Temperature_min,FCU 09/01 Entering Temperature_mean,FCU 09/01 Entering Temperature_max,FCU 09/01 Entering Temperature_min,FCU 09/01 Leaving Temperature_mean,FCU 09/01 Leaving Temperature_max,FCU 09/01 Leaving Temperature_min,FCU 09/01 Leaving Temperature Setpoint_mean,FCU 09/01 Leaving Temperature Setpoint_max,FCU 09/01 Leaving Temperature Setpoint_min,FCU 09/01 Temperature Setpoint_mean,FCU 09/01 Temperature Setpoint_max,FCU 09/01 Temperature Setpoint_min
2025-01-01,20.04151769539236,22.541907842,17.107314761,20.04151769539236,22.541907842,17.107314761,20.974767899590276,26.799062269,17.361699645,,,,20.999999907409723,22.0,20.0
2025-01-02,20.665893671131943,24.270794993,16.356276129,20.665893671131943,24.270794993,16.356276129,22.063187244631944,27.412029305,17.865389283,,,,20.999996493059026,22.0,20.0
2025-01-03,21.193132612552084,24.16700981,17.356753586,21.193132612552084,24.16700981,17.356753586,22.576056524621528,27.79317675,19.131117695,,,,20.99998653935417,22.0,20.0
2025-01-04,17.79058064898264,19.660716472,16.097732602,17.79058064898264,19.660716472,16.097732602,18.55191645961111,20.084414169,17.301039234,,,,22.0,22.0,22.0
2025-01-05,17.78317642861111,19.170881546,15.660777543,17.78317642861111,19.170881546,15.660777543,18.379489624614582,19.600791476,16.800039885,,,,22.0,22.0,22.0
2025-01-06,19.717451575864583,22.362499344,15.900335752,19.717451575864583,22.362499344,15.900335752,21.04142335970486,27.148357881,17.083790004,,,,21.000002962961805,22.0,20.0
2025-01-07,19.77712235531597,21.940005402,16.552469835,19.77712235531597,21.940005402,16.552469835,21.8233040100625,27.09378705,17.722182201,,,,21.666669548614585,22.0,20.0
2025-01-08,21.132285910708333,25.185121331,16.66389723,21.132285910708333,25.185121331,16.66389723,22.589605332347222,26.209639129,17.928219831,,,,21.000003993055557,22.0,20.0
2025-01-09,21.361112546590277,25.424421913,18.118393829,21.361112546590277,25.424421913,18.118393829,22.929095041302084,28.540807809,19.803033063,,,,21.0000007523125,22.0,20.0
2025-01-10,21.30770169724653,25.60838574,16.923066339,21.30770169724653,25.60838574,16.923066339,22.635634343229167,25.707400221,17.767197242,,,,21.166666550930554,22.0,20.0
2025-01-11,18.407838778906253,21.207062979,15.255639115,18.407838778906253,21.207062979,15.255639115,20.26957805057639,28.240564288,16.631878421,,,,22.0,22.0,22.0
2025-01-12,18.245675775225696,20.460281991,14.790210032,18.245675775225696,20.460281991,14.790210032,19.918508637409722,26.080341913,15.132759068,,,,22.0,22.0,22.0
2025-01-13,20.473643141253472,23.21511925,16.840593558,20.473643141253472,23.21511925,16.840593558,22.080577879697916,26.693124175,18.380305498,,,,21.00000072916667,22.0,20.0
2025-01-14,19.46008518182986,22.131812635,16.270685918,19.46008518182986,22.131812635,16.270685918,19.542264958569447,27.602758789,15.631796509,,,,21.00000111111458,22.0,20.0
2025-01-15,19.678788061965278,22.716828009,16.444380265,19.678788061965278,22.716828009,16.444380265,19.12914947154514,26.346021749,12.961913379,,,,21.166667499996528,22.0,20.0
2025-01-16,19.737544994270834,22.375325607,16.368101886,19.737544994270834,22.375325607,16.368101886,20.197209868600694,26.86143494,13.183262615,,,,21.499999259260417,22.0,20.0
2025-01-17,19.756672593083334,22.60541933,16.541926687,19.756672593083334,22.60541933,16.541926687,21.334112599888886,26.026513059,16.883411152,,,,21.833332673618056,22.0,20.040390243
2025-01-18,16.5427664205,18.60843242,15.588446229,16.5427664205,18.60843242,15.588446229,17.860481558090278,19.257321562,16.749231401,,,,22.0,22.0,22.0
2025-01-19,18.38431937809028,20.415494605,15.752603367,18.38431937809028,20.415494605,15.752603367,20.235393369128474,25.554068815,17.148228118,,,,22.0,22.0,22.0
2025-01-20,19.922555644690974,22.64145535,16.312809601,19.922555644690974,22.64145535,16.312809601,21.262022731361114,27.577739821,17.517713726,,,,20.99999986111458,22.0,20.0
2025-01-21,20.02704751000347,23.283560863,15.915714507,20.02704751000347,23.283560863,15.915714507,21.222428025687503,26.865151432,17.327323661,,,,21.000001064815972,22.0,20.0
2025-01-22,20.23375274397222,23.529083567,16.076150108,20.23375274397222,23.529083567,16.076150108,21.694891122225695,27.0439258,17.596219097,,,,21.166671307864583,22.0,20.0
2025-01-23,20.379635167145832,23.564709409,16.342864218,20.379635167145832,23.564709409,16.342864218,21.905229913291667,27.069197503,17.70496503,,,,21.166665925930555,22.0,20.0
2025-01-24,20.46978677711458,24.676785084,16.221611004,20.46978677711458,24.676785084,16.221611004,21.691083493413192,27.523199999,17.643756424,,,,21.16666739582639,22.0,20.0
2025-01-25,16.605513925180556,18.832436762,15.390289755,16.605513925180556,18.832436762,15.390289755,17.75416656504167,18.896114527,16.771641863,,,,22.0,22.0,22.0
2025-01-26,17.48731552553125,21.180776969,15.009263901,17.48731552553125,21.180776969,15.009263901,19.290287639538192,27.34912458,16.371713659,,,,22.0,22.0,22.0
2025-01-27,19.30056448429514,21.926578399,15.078834551,19.30056448429514,21.926578399,15.078834551,20.86594193084375,26.893822513,16.492957419,,,,21.333333738430557,22.0,20.0
2025-01-28,20.10255688840625,23.689196364,15.859348504,20.10255688840625,23.689196364,15.859348504,21.28497990109375,26.937831002,17.301261232,,,,21.000000358802083,22.0,20.0
2025-01-29,20.423498223802085,24.009948273,16.197757468,20.423498223802085,24.009948273,16.197757468,21.738735137694444,27.473547671,17.664499637,,,,21.16666744212847,22.0,20.0
2025-01-30,20.677343409125,25.464168288,16.183686307,20.677343409125,25.464168288,16.183686307,22.124352227364582,26.717122945,17.55529115,,,,21.166667037041666,22.0,20.0
2025-01-31,20.615437585517483,23.849773728,16.440201246,20.615437585517483,23.849773728,16.440201246,22.05027019097902,27.457488913,17.827249589,,,,21.16083921908042,22.0,20.0
2025-02-01,16.003283224362367,17.361097907,15.203910384,16.003283224362367,17.361097907,15.203910384,17.41137307300697,18.707106339,16.434366072,,,,22.0,22.0,22.0
2025-02-02,16.228808253815973,18.580631711,14.931792818,16.228808253815973,18.580631711,14.931792818,17.31125331846528,18.354044557,16.356469487,,,,22.0,22.0,22.0
2025-02-03,19.284923585458333,22.340744975,14.740927001,19.284923585458333,22.340744975,14.740927001,19.671879969996528,26.539547865,12.219750037,,,,20.99999865740625,22.0,20.0
2025-02-04,20.34950709889236,22.34959174,16.155134254,20.34950709889236,22.34959174,16.155134254,20.951302618225693,26.86417144,12.6869448,,,,20.9721301851875,22.0,20.0
2025-02-05,22.660136096517363,25.123137402,20.042549159,22.660136096517363,25.123137402,20.042549159,23.023017724680557,24.653184285,12.605398594,,,,20.0,20.0,20.0
2025-02-06,22.89254224167014,24.426219315,19.461574885,22.89254224167014,24.426219315,19.461574885,22.701833425392362,24.935321193,11.939341868,,,,20.0,20.0,20.0
2025-02-07,23.242478441104165,24.480413271,19.890305585,23.242478441104165,24.480413271,19.890305585,23.837889614885416,24.92944342,21.097284561,,,,20.0,20.0,20.0
2025-02-08,22.56058173207986,23.466146478,21.809672287,22.56058173207986,23.466146478,21.809672287,23.870583423225693,24.713996108,23.134934866,,,,20.0,20.0,20.0
2025-02-09,17.77170407593403,21.805717456,14.311484517,17.77170407593403,21.805717456,14.311484517,19.82843493648264,26.147505406,15.704486954,,,,21.527865185184027,22.0,20.0
2025-02-10,20.034985403815973,21.924950347,16.406928457,20.034985403815973,21.924950347,16.406928457,22.2242638685,26.820986304,17.886860375,,,,21.472103067128472,22.0,20.0
2025-02-11,20.745361012579863,22.569615027,19.197380212,20.745361012579863,22.569615027,19.197380212,21.97940037890972,27.01589405,19.813310499,,,,20.999994687500003,22.0,20.0
2025-02-12,22.257222300916666,23.430351373,17.020044329,22.257222300916666,23.430351373,17.020044329,23.219538614256944,26.409596158,21.683155605,,,,20.166666643524305,21.959624377,20.0
2025-02-13,22.27101128109375,24.788472668,17.23376966,22.27101128109375,24.788472668,17.23376966,23.165521852697918,26.503291663,18.637404818,,,,20.333324166663193,22.0,20.0
2025-02-14,20.416554995572916,23.436492127,16.219001673,20.416554995572916,23.436492127,16.219001673,22.182465818902777,27.111540594,17.86699837,,,,21.333316006944443,22.0,20.0
2025-02-15,18.61859114616667,23.100941454,15.32143045,18.61859114616667,23.100941454,15.32143045,21.536716417135416,26.841265928,16.729069086,,,,21.86121523148611,22.0,20.0
2025-02-16,18.74692593688889,21.061548447,15.827200376,18.74692593688889,21.061548447,15.827200376,22.04881367749653,27.24215173,17.262055228,,,,22.0,22.0,22.0
2025-02-17,21.03213325563889,22.423791293,19.099722098,21.03213325563889,22.423791293,19.099722098,22.87060005013889,26.90649114,21.023284659,,,,20.67587932664931,22.0,20.0
2025-02-18,21.48994992189236,23.237416308,18.982170034,21.48994992189236,23.237416308,18.982170034,23.08315939920486,27.193458493,20.963399826,,,,20.49998684175,22.0,20.0
2025-02-19,21.85807081402778,23.412061888,19.236205392,21.85807081402778,23.412061888,19.236205392,23.372935124916665,26.119176864,20.171538784,,,,20.462881030680556,22.0,20.0
2025-02-20,21.302131029097225,22.891102382,18.793211965,21.302131029097225,22.891102382,18.793211965,21.403274483725696,27.512130549,12.612210047,,,,20.333321458333334,22.0,20.0
2025-02-21,21.424981398697916,22.489634652,18.844660346,21.424981398697916,22.489634652,18.844660346,20.665089125961806,23.82077119,12.612546453,,,,20.0,20.0,20.0
2025-02-22,23.15472461856597,24.537190355,22.350678142,23.15472461856597,24.537190355,22.350678142,24.156997757163193,25.632482009,23.002794617,,,,20.0,20.0,20.0
